movement_code,signal_node_code,signal_link,stageNo_in_Order,osm_node_id,node_id,groupNo,directionNo,ib_link_id,ob_link_id,ib_osm_node_id,ob_osm_node_id,lanes,movement_str,volume,geometry
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_NS|L_A|T_A|R_A|OSMID_41638511;2714317958,,,41638511;2714317958,1946,1,4,987,732,4347888489,,1,SBL,200.0,"LINESTRING (-111.909094380788 33.42939112904597, -111.9089977464396 33.42919291875755)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_NS|L_A|T_A|R_A|OSMID_41638511;2714317958,,,41638511;2714317958,1946,2,4,987,963,4347888489,4347879987,3,SBT,1500.0,"LINESTRING (-111.909094380788 33.42939112904597, -111.909081591131 33.42911249541046)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_NS|L_A|T_A|R_A|OSMID_41638511;2714317958,,,41638511;2714317958,1946,2,4,987,1205,4347888489,2714317948,1,SBR,500.0,"LINESTRING (-111.909094380788 33.42939112904597, -111.9091762082677 33.42931055094689)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662581;2625359021,,,41662581;2625359021,1947,1,1,600,754,41563515,4346586755,1,EBL,200.0,"LINESTRING (-111.9401539516945 33.42738436335981, -111.9399643103403 33.42745739667494)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662581;2625359021,,,41662581;2625359021,1947,2,1,600,139,41563515,2625359019,1,EBT,500.0,"LINESTRING (-111.9401539516945 33.42738436335981, -111.939877509707 33.42738436366813)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662581;2625359021,,,41662581;2625359021,1947,2,1,600,519,41563515,41630200;2625359017,1,EBR,500.0,"LINESTRING (-111.9401539516945 33.42738436335981, -111.9400678862438 33.42731306736881)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662581;2625359021,,,41662581;2625359021,1947,1,2,138,519,2625359019,41630200;2625359017,1,WBL,200.0,"LINESTRING (-111.939877509707 33.42738436366813, -111.9400678862438 33.42731306736881)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662581;2625359021,,,41662581;2625359021,1947,2,2,138,599,2625359019,41563515,1,WBT,500.0,"LINESTRING (-111.939877509707 33.42738436366813, -111.9401539516945 33.42738436335981)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662581;2625359021,,,41662581;2625359021,1947,2,2,138,754,2625359019,4346586755,1,WBR,500.0,"LINESTRING (-111.939877509707 33.42738436366813, -111.9399643103403 33.42745739667494)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662581;2625359021,,,41662581;2625359021,1947,1,3,848,599,4346586753,41563515,1,NBL,200.0,"LINESTRING (-111.9399635435836 33.42731308330507, -111.9401539516945 33.42738436335981)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662581;2625359021,,,41662581;2625359021,1947,2,3,848,754,4346586753,4346586755,1,NBT,500.0,"LINESTRING (-111.9399635435836 33.42731308330507, -111.9399643103403 33.42745739667494)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662581;2625359021,,,41662581;2625359021,1947,2,3,848,139,4346586753,2625359019,1,NBR,500.0,"LINESTRING (-111.9399635435836 33.42731308330507, -111.939877509707 33.42738436366813)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662581;2625359021,,,41662581;2625359021,1947,1,4,518,139,330695748,2625359019,1,SBL,200.0,"LINESTRING (-111.9400686531732 33.42745738073797, -111.939877509707 33.42738436366813)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662581;2625359021,,,41662581;2625359021,1947,2,4,518,519,330695748,41630200;2625359017,1,SBT,500.0,"LINESTRING (-111.9400686531732 33.42745738073797, -111.9400678862438 33.42731306736881)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662581;2625359021,,,41662581;2625359021,1947,2,4,518,599,330695748,41563515,1,SBR,500.0,"LINESTRING (-111.9400686531732 33.42745738073797, -111.9401539516945 33.42738436335981)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662584;2625359016,,,41662584;2625359016,1948,1,1,728,842,3101265427,4346586752,1,EBL,200.0,"LINESTRING (-111.9401653760123 33.42549196304572, -111.9399611960826 33.42556415222766)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662584;2625359016,,,41662584;2625359016,1948,2,1,728,1317,3101265427,337713512,1,EBT,500.0,"LINESTRING (-111.9401653760123 33.42549196304572, -111.9398749474414 33.42549266336758)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662584;2625359016,,,41662584;2625359016,1948,2,1,728,838,3101265427,4346581621,1,EBR,500.0,"LINESTRING (-111.9401653760123 33.42549196304572, -111.9400793062808 33.42541981818126)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662584;2625359016,,,41662584;2625359016,1948,1,2,1318,838,337713512,4346581621,1,WBL,200.0,"LINESTRING (-111.9398749474414 33.42549266336758, -111.9400793062808 33.42541981818126)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662584;2625359016,,,41662584;2625359016,1948,2,2,1318,727,337713512,3101265427,1,WBT,500.0,"LINESTRING (-111.9398749474414 33.42549266336758, -111.9401653760123 33.42549196304572)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662584;2625359016,,,41662584;2625359016,1948,2,2,1318,842,337713512,4346586752,1,WBR,500.0,"LINESTRING (-111.9398749474414 33.42549266336758, -111.9399611960826 33.42556415222766)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662584;2625359016,,,41662584;2625359016,1948,1,3,831,727,4346581622,3101265427,1,NBL,200.0,"LINESTRING (-111.9399603399461 33.42541983836364, -111.9401653760123 33.42549196304572)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662584;2625359016,,,41662584;2625359016,1948,2,3,831,842,4346581622,4346586752,1,NBT,500.0,"LINESTRING (-111.9399603399461 33.42541983836364, -111.9399611960826 33.42556415222766)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662584;2625359016,,,41662584;2625359016,1948,2,3,831,1317,4346581622,337713512,1,NBR,500.0,"LINESTRING (-111.9399603399461 33.42541983836364, -111.9398749474414 33.42549266336758)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662584;2625359016,,,41662584;2625359016,1948,1,4,834,1317,4346581623,337713512,1,SBL,200.0,"LINESTRING (-111.9400791947865 33.42556413426498, -111.9398749474414 33.42549266336758)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662584;2625359016,,,41662584;2625359016,1948,2,4,834,838,4346581623,4346581621,1,SBT,500.0,"LINESTRING (-111.9400791947865 33.42556413426498, -111.9400793062808 33.42541981818126)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662584;2625359016,,,41662584;2625359016,1948,2,4,834,727,4346581623,3101265427,1,SBR,500.0,"LINESTRING (-111.9400791947865 33.42556413426498, -111.9401653760123 33.42549196304572)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662587;2625359013,,,41662587;2625359013,1949,1,1,1170,846,5080816830,4346581620,1,EBL,200.0,"LINESTRING (-111.9401551584291 33.42319757579466, -111.9399585802014 33.42326050535388)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662587;2625359013,,,41662587;2625359013,1949,2,1,1170,366,5080816830,42273739,1,EBT,500.0,"LINESTRING (-111.9401551584291 33.42319757579466, -111.9398722958162 33.42318836058148)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662587;2625359013,,,41662587;2625359013,1949,2,1,1170,832,5080816830,4346581618,1,EBR,500.0,"LINESTRING (-111.9401551584291 33.42319757579466, -111.9400697056423 33.42312338984743)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662587;2625359013,,,41662587;2625359013,1949,1,2,367,832,42273739,4346581618,1,WBL,200.0,"LINESTRING (-111.9398722958162 33.42318836058148, -111.9400697056423 33.42312338984743)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662587;2625359013,,,41662587;2625359013,1949,2,2,367,1171,42273739,5080816830,1,WBT,500.0,"LINESTRING (-111.9398722958162 33.42318836058148, -111.9401551584291 33.42319757579466)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662587;2625359013,,,41662587;2625359013,1949,2,2,367,846,42273739,4346581620,1,WBR,500.0,"LINESTRING (-111.9398722958162 33.42318836058148, -111.9399585802014 33.42326050535388)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662587;2625359013,,,41662587;2625359013,1949,1,3,844,1171,4346586751,5080816830,1,NBL,200.0,"LINESTRING (-111.9399567816978 33.42311620134745, -111.9401551584291 33.42319757579466)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662587;2625359013,,,41662587;2625359013,1949,2,3,844,846,4346586751,4346581620,1,NBT,500.0,"LINESTRING (-111.9399567816978 33.42311620134745, -111.9399585802014 33.42326050535388)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662587;2625359013,,,41662587;2625359013,1949,2,3,844,366,4346586751,42273739,1,NBR,500.0,"LINESTRING (-111.9399567816978 33.42311620134745, -111.9398722958162 33.42318836058148)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662587;2625359013,,,41662587;2625359013,1949,1,4,833,366,4346581619,42273739,1,SBL,200.0,"LINESTRING (-111.94006792285 33.42326769728273, -111.9398722958162 33.42318836058148)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662587;2625359013,,,41662587;2625359013,1949,2,4,833,832,4346581619,4346581618,1,SBT,500.0,"LINESTRING (-111.94006792285 33.42326769728273, -111.9400697056423 33.42312338984743)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662587;2625359013,,,41662587;2625359013,1949,2,4,833,1171,4346581619,5080816830,1,SBR,500.0,"LINESTRING (-111.94006792285 33.42326769728273, -111.9401551584291 33.42319757579466)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662590;2941419916;2941419917,,,41662590;2941419916;2941419917,1950,1,1,899,521,4346605156,4346586751,1,EBL,200.0,"LINESTRING (-111.9401665962436 33.42193344401823, -111.9399079942531 33.42205395657433)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662590;2941419916;2941419917,,,41662590;2941419916;2941419917,1950,2,1,899,1965,4346605156,,1,EBT,500.0,"LINESTRING (-111.9401665962436 33.42193344401823, -111.9398373847818 33.42203463047822)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662590;2941419916;2941419917,,,41662590;2941419916;2941419917,1950,2,1,899,113,4346605156,1698683852;2625359008,1,EBR,500.0,"LINESTRING (-111.9401665962436 33.42193344401823, -111.9400838565374 33.421857060212)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662590;2941419916;2941419917,,,41662590;2941419916;2941419917,1950,1,2,878,113,4346605157,1698683852;2625359008,1,WBL,200.0,"LINESTRING (-111.9398107843427 33.42198071537025, -111.9400838565374 33.421857060212)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662590;2941419916;2941419917,,,41662590;2941419916;2941419917,1950,2,2,878,898,4346605157,4346605156,1,WBT,500.0,"LINESTRING (-111.9398107843427 33.42198071537025, -111.9401665962436 33.42193344401823)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662590;2941419916;2941419917,,,41662590;2941419916;2941419917,1950,2,2,878,1965,4346605157,,1,WBR,500.0,"LINESTRING (-111.9398107843427 33.42198071537025, -111.9398373847818 33.42203463047822)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662590;2941419916;2941419917,,,41662590;2941419916;2941419917,1950,1,3,818,898,4346577522,4346605156,1,NBL,200.0,"LINESTRING (-111.9399013045751 33.42182215816158, -111.9401665962436 33.42193344401823)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662590;2941419916;2941419917,,,41662590;2941419916;2941419917,1950,2,3,818,1965,4346577522,,1,NBT,500.0,"LINESTRING (-111.9399013045751 33.42182215816158, -111.9398373847818 33.42203463047822)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662590;2941419916;2941419917,,,41662590;2941419916;2941419917,1950,2,3,818,1231,4346577522,2065989266;2916726375,1,NBR,500.0,"LINESTRING (-111.9399013045751 33.42182215816158, -111.9398074948814 33.42189344297046)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662590;2941419916;2941419917,,,41662590;2941419916;2941419917,1950,1,4,1964,1231,,2065989266;2916726375,1,SBL,200.0,"LINESTRING (-111.9398373847818 33.42203463047822, -111.9398074948814 33.42189344297046)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662590;2941419916;2941419917,,,41662590;2941419916;2941419917,1950,2,4,1964,898,,4346605156,1,SBT,500.0,"LINESTRING (-111.9398373847818 33.42203463047822, -111.9401665962436 33.42193344401823)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41662590;2941419916;2941419917,,,41662590;2941419916;2941419917,1950,2,4,1964,521,,4346586751,1,SBR,500.0,"LINESTRING (-111.9398373847818 33.42203463047822, -111.9399079942531 33.42205395657433)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EWS|T_A|R_A|OSMID_41714336;2860653270,,,41714336;2860653270,1951,1,1,136,2641,2065989266;2916726375,,1,EBL,200.0,"LINESTRING (-111.9367473068084 33.42190971016657, -111.9366010825533 33.42204164750758)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EWS|T_A|R_A|OSMID_41714336;2860653270,,,41714336;2860653270,1951,2,1,136,1755,2065989266;2916726375,,1,EBT,500.0,"LINESTRING (-111.9367473068084 33.42190971016657, -111.9365975243691 33.42186042248639)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EWS|T_A|R_A|OSMID_41714336;2860653270,,,41714336;2860653270,1951,2,1,136,1578,2065989266;2916726375,2321431315,1,EBR,500.0,"LINESTRING (-111.9367473068084 33.42190971016657, -111.9366611067329 33.42183674385299)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EWS|T_A|R_A|OSMID_41714336;2860653270,,,41714336;2860653270,1951,1,2,2640,1755,,,1,WBL,200.0,"LINESTRING (-111.9366010825533 33.42204164750758, -111.9365975243691 33.42186042248639)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EWS|T_A|R_A|OSMID_41714336;2860653270,,,41714336;2860653270,1951,2,2,2640,560,,2916726377,1,WBT,500.0,"LINESTRING (-111.9366010825533 33.42204164750758, -111.9367484025993 33.42199096996936)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EWS|T_A|R_A|OSMID_41714336;2860653270,,,41714336;2860653270,1951,2,2,2640,1575,,8444581043,1,WBR,500.0,"LINESTRING (-111.9366010825533 33.42204164750758, -111.9366624030189 33.42206313883793)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EWS|T_A|R_A|OSMID_41714336;2860653270,,,41714336;2860653270,1951,2,3,1579,2641,2321431315,,1,NBT,500.0,"LINESTRING (-111.9366611067329 33.42183674385299, -111.9366010825533 33.42204164750758)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EWS|T_A|R_A|OSMID_41714336;2860653270,,,41714336;2860653270,1951,2,3,1579,1755,2321431315,,1,NBR,500.0,"LINESTRING (-111.9366611067329 33.42183674385299, -111.9365975243691 33.42186042248639)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EWS|T_A|R_A|OSMID_41714336;2860653270,,,41714336;2860653270,1951,1,4,1574,2641,8444581043,,1,SBL,200.0,"LINESTRING (-111.9366624030189 33.42206313883793, -111.9366010825533 33.42204164750758)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EWS|T_A|R_A|OSMID_41714336;2860653270,,,41714336;2860653270,1951,2,4,1574,1755,8444581043,,1,SBT,500.0,"LINESTRING (-111.9366624030189 33.42206313883793, -111.9365975243691 33.42186042248639)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,T|Ma_EW|L_EWS|T_A|R_A|OSMID_41714336;2860653270,,,41714336;2860653270,1951,2,4,1574,560,8444581043,2916726377,1,SBR,500.0,"LINESTRING (-111.9366624030189 33.42206313883793, -111.9367484025993 33.42199096996936)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41714339;8269005072,,,41714339;8269005072,1952,1,1,2444,3797,,,1,EBL,200.0,"LINESTRING (-111.935044523305 33.42188128425136, -111.9350433326541 33.42203879932749)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41714339;8269005072,,,41714339;8269005072,1952,2,1,2444,1560,,8269005069,1,EBT,500.0,"LINESTRING (-111.935044523305 33.42188128425136, -111.9348832450026 33.42191632761011)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41714339;8269005072,,,41714339;8269005072,1952,2,1,2444,1749,,,1,EBR,500.0,"LINESTRING (-111.935044523305 33.42188128425136, -111.9350204205847 33.42185827620494)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41714339;8269005072,,,41714339;8269005072,1952,1,2,620,1749,5261052497,,1,WBL,200.0,"LINESTRING (-111.9348832622218 33.42200134103611, -111.9350204205847 33.42185827620494)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41714339;8269005072,,,41714339;8269005072,1952,2,2,620,2445,5261052497,,1,WBT,500.0,"LINESTRING (-111.9348832622218 33.42200134103611, -111.935044523305 33.42188128425136)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41714339;8269005072,,,41714339;8269005072,1952,2,2,620,324,5261052497,42304472,1,WBR,500.0,"LINESTRING (-111.9348832622218 33.42200134103611, -111.9349663551247 33.42207412136403)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41714339;8269005072,,,41714339;8269005072,1952,1,3,1748,3797,,,1,NBL,200.0,"LINESTRING (-111.9350204205847 33.42185827620494, -111.9350433326541 33.42203879932749)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41714339;8269005072,,,41714339;8269005072,1952,2,3,1748,324,,42304472,1,NBT,500.0,"LINESTRING (-111.9350204205847 33.42185827620494, -111.9349663551247 33.42207412136403)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41714339;8269005072,,,41714339;8269005072,1952,2,3,1748,1711,,,1,NBR,500.0,"LINESTRING (-111.9350204205847 33.42185827620494, -111.9349417622319 33.42184795330622)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41714339;8269005072,,,41714339;8269005072,1952,1,4,323,1560,42304472,8269005069,1,SBL,200.0,"LINESTRING (-111.9349663551247 33.42207412136403, -111.9348832450026 33.42191632761011)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41714339;8269005072,,,41714339;8269005072,1952,2,4,323,1749,42304472,,1,SBT,500.0,"LINESTRING (-111.9349663551247 33.42207412136403, -111.9350204205847 33.42185827620494)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41714339;8269005072,,,41714339;8269005072,1952,2,4,323,2445,42304472,,1,SBR,500.0,"LINESTRING (-111.9349663551247 33.42207412136403, -111.935044523305 33.42188128425136)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41736777;2714317917,,,41736777;2714317917,1953,1,1,912,556,4346613073,5338062390,1,EBL,200.0,"LINESTRING (-111.92939162149 33.42865525163658, -111.9293070597371 33.42885569562844)"
EBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41736777;2714317917,,,41736777;2714317917,1953,2,1,912,2309,4346613073,,1,EBT,500.0,"LINESTRING (-111.92939162149 33.42865525163658, -111.9292472178402 33.42859891075422)"
EBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41736777;2714317917,,,41736777;2714317917,1953,2,1,912,2315,4346613073,,1,EBR,500.0,"LINESTRING (-111.92939162149 33.42865525163658, -111.9292735733648 33.42858492338065)"
WBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41736777;2714317917,,,41736777;2714317917,1953,1,2,909,2315,4346611234,,1,WBL,200.0,"LINESTRING (-111.9292186330204 33.4287869590975, -111.9292735733648 33.42858492338065)"
WBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41736777;2714317917,,,41736777;2714317917,1953,2,2,909,1189,4346611234,2714317919,1,WBT,500.0,"LINESTRING (-111.9292186330204 33.4287869590975, -111.9293905371631 33.42877983411611)"
WBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41736777;2714317917,,,41736777;2714317917,1953,2,2,909,556,4346611234,5338062390,1,WBR,500.0,"LINESTRING (-111.9292186330204 33.4287869590975, -111.9293070597371 33.42885569562844)"
NBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41736777;2714317917,,,41736777;2714317917,1953,1,3,2314,1189,,2714317919,1,NBL,200.0,"LINESTRING (-111.9292735733648 33.42858492338065, -111.9293905371631 33.42877983411611)"
NBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41736777;2714317917,,,41736777;2714317917,1953,2,3,2314,556,,5338062390,1,NBT,500.0,"LINESTRING (-111.9292735733648 33.42858492338065, -111.9293070597371 33.42885569562844)"
NBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41736777;2714317917,,,41736777;2714317917,1953,2,3,2314,2309,,,1,NBR,500.0,"LINESTRING (-111.9292735733648 33.42858492338065, -111.9292472178402 33.42859891075422)"
SBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41736777;2714317917,,,41736777;2714317917,1953,1,4,555,914,5338062390,4346611232,1,SBL,200.0,"LINESTRING (-111.9293070597371 33.42885569562844, -111.929220241475 33.42866066378172)"
SBT|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41736777;2714317917,,,41736777;2714317917,1953,2,4,555,2315,5338062390,,1,SBT,500.0,"LINESTRING (-111.9293070597371 33.42885569562844, -111.9292735733648 33.42858492338065)"
SBR|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41736777;2714317917,,,41736777;2714317917,1953,2,4,555,1189,5338062390,2714317919,1,SBR,500.0,"LINESTRING (-111.9293070597371 33.42885569562844, -111.9293905371631 33.42877983411611)"
EBL|no_Treatment|NEMA_Phase_-1|Ring_-1|Barrier_-1,#|Ma_EW|L_A|T_A|R_A|OSMID_41883123;4084510563,,,41883123;4084510563,1954,1,1,1078,1265,4347900915,5200239412,1,EBL,200.0,"LINESTRING (-111.9177844837218 33.4074448219114, -111.9176982890296 33.40764864727311)"
