mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,lanes,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,movement_str,geometry,volume,free_speed,allowed_uses
1761,827,330683976_330683977,,156,1,,768,1,,1,330683931_330683932,4346571426,left,,,signal,SBL,"LINESTRING (-111.9123378663717 33.41474891709837, -111.9122540120241 33.41467852993939)",,,auto
1762,828,330689192_330689685,,427,1,,428,1,,1,330691322,5201685460,thru,,,signal,SBT,"LINESTRING (-111.9225945269999 33.41681056126179, -111.9224780439039 33.41670433127073)",,,auto
1763,828,330689192_330689685,,427,1,,432,1,,1,330691322,5646687226,right,,,signal,SBR,"LINESTRING (-111.9225945269999 33.41681056126179, -111.9226219485595 33.4167614758982)",,,auto
1764,828,330689192_330689685,,427,1,,430,1,,1,330691322,330689687,uturn,,,signal,SBU,"LINESTRING (-111.9225945269999 33.41681056126179, -111.9223969375669 33.41680759974606)",,,auto
1765,828,330689192_330689685,,427,1,,435,1,,1,330691322,41654678,left,,,signal,SBL,"LINESTRING (-111.9225945269999 33.41681056126179, -111.9222520971131 33.4167533062584)",,,auto
1766,828,330689192_330689685,,431,1,,428,1,,1,5646687226,5201685460,right,,,signal,EBR,"LINESTRING (-111.9226219485595 33.4167614758982, -111.9224780439039 33.41670433127073)",,,auto
1767,828,330689192_330689685,,431,1,,430,1,,1,5646687226,330689687,left,,,signal,EBL,"LINESTRING (-111.9226219485595 33.4167614758982, -111.9223969375669 33.41680759974606)",,,auto
1768,828,330689192_330689685,,431,1,,435,1,,1,5646687226,41654678,thru,,,signal,EBT,"LINESTRING (-111.9226219485595 33.4167614758982, -111.9222520971131 33.4167533062584)",,,auto
1769,828,330689192_330689685,,429,1,,428,1,,1,330689965,5201685460,uturn,,,signal,NBU,"LINESTRING (-111.9222817164245 33.41670043923786, -111.9224780439039 33.41670433127073)",,,auto
1770,828,330689192_330689685,,429,1,,432,1,,1,330689965,5646687226,left,,,signal,NBL,"LINESTRING (-111.9222817164245 33.41670043923786, -111.9226219485595 33.4167614758982)",,,auto
1771,828,330689192_330689685,,429,1,,430,1,,1,330689965,330689687,thru,,,signal,NBT,"LINESTRING (-111.9222817164245 33.41670043923786, -111.9223969375669 33.41680759974606)",,,auto
1772,828,330689192_330689685,,429,1,,435,1,,1,330689965,41654678,right,,,signal,NBR,"LINESTRING (-111.9222817164245 33.41670043923786, -111.9222520971131 33.4167533062584)",,,auto
1773,828,330689192_330689685,,436,1,,428,1,,1,41654678,5201685460,left,,,signal,WBL,"LINESTRING (-111.9222520971131 33.4167533062584, -111.9224780439039 33.41670433127073)",,,auto
1774,828,330689192_330689685,,436,1,,432,1,,1,41654678,5646687226,thru,,,signal,WBT,"LINESTRING (-111.9222520971131 33.4167533062584, -111.9226219485595 33.4167614758982)",,,auto
1775,828,330689192_330689685,,436,1,,430,1,,1,41654678,330689687,right,,,signal,WBR,"LINESTRING (-111.9222520971131 33.4167533062584, -111.9223969375669 33.41680759974606)",,,auto
1776,829,1698683826_2625359006,,114,1,,803,3,,1,41533538,41662596,right,,,signal,EBR,"LINESTRING (-111.9401137601164 33.41906356733044, -111.9400261121276 33.41898335151981)",,,auto
1777,829,1698683826_2625359006,,114,1,,271,1,,1,41533538,41995466,thru,,,signal,EBT,"LINESTRING (-111.9401137601164 33.41906356733044, -111.9397685157204 33.41906389516083)",,,auto
1778,829,1698683826_2625359006,,114,1,,799,1,,1,41533538,4346577515,left,,,signal,EBL,"LINESTRING (-111.9401137601164 33.41906356733044, -111.9398569125344 33.41912942426126)",,,auto
1779,829,1698683826_2625359006,,801,3,,113,1,,1,4346577516,41533538,right,,,signal,SBR,"LINESTRING (-111.9400301829913 33.41912762689422, -111.9401137601164 33.41906356733044)",,,auto
1780,829,1698683826_2625359006,,801,2,,803,3,,1,4346577516,41662596,thru,,,signal,SBT,"LINESTRING (-111.9400301829913 33.41912762689422, -111.9400261121276 33.41898335151981)",,,auto
1781,829,1698683826_2625359006,,801,1,,271,1,,1,4346577516,41995466,left,,,signal,SBL,"LINESTRING (-111.9400301829913 33.41912762689422, -111.9397685157204 33.41906389516083)",,,auto
1782,829,1698683826_2625359006,,801,4,,799,2,,1,4346577516,4346577515,uturn,,,signal,SBU,"LINESTRING (-111.9400301829913 33.41912762689422, -111.9398569125344 33.41912942426126)",,,auto
1783,829,1698683826_2625359006,,270,1,,113,1,,1,41995466,41533538,thru,,,signal,WBT,"LINESTRING (-111.9397685157204 33.41906389516083, -111.9401137601164 33.41906356733044)",,,auto
1784,829,1698683826_2625359006,,270,1,,803,1,,1,41995466,41662596,left,,,signal,WBL,"LINESTRING (-111.9397685157204 33.41906389516083, -111.9400261121276 33.41898335151981)",,,auto
1785,829,1698683826_2625359006,,270,1,,799,2,,1,41995466,4346577515,right,,,signal,WBR,"LINESTRING (-111.9397685157204 33.41906389516083, -111.9398569125344 33.41912942426126)",,,auto
1786,829,1698683826_2625359006,,798,2,,113,1,,1,4346577514,41533538,left,,,signal,NBL,"LINESTRING (-111.9398519030351 33.41898517044395, -111.9401137601164 33.41906356733044)",,,auto
1787,829,1698683826_2625359006,,798,1,,803,1,,1,4346577514,41662596,uturn,,,signal,NBU,"LINESTRING (-111.9398519030351 33.41898517044395, -111.9400261121276 33.41898335151981)",,,auto
1788,829,1698683826_2625359006,,798,3,,271,1,,1,4346577514,41995466,right,,,signal,NBR,"LINESTRING (-111.9398519030351 33.41898517044395, -111.9397685157204 33.41906389516083)",,,auto
1789,829,1698683826_2625359006,,798,3,,799,2,,1,4346577514,4346577515,thru,,,signal,NBT,"LINESTRING (-111.9398519030351 33.41898517044395, -111.9398569125344 33.41912942426126)",,,auto
1790,830,1698683852_2625359008,,110,3,,1205,3,,1,41662590_2941419917,4346577516,thru,,,signal,SBT,"LINESTRING (-111.9400497992501 33.42056537499084, -111.9400458243199 33.42042109721115)",,,auto
1791,830,1698683852_2625359008,,110,3,,1375,1,,1,41662590_2941419917,7265020286,right,,,signal,SBR,"LINESTRING (-111.9400497992501 33.42056537499084, -111.9401338671139 33.42049182400217)",,,auto
1792,830,1698683852_2625359008,,110,1,,797,1,,1,41662590_2941419917,4346577521,uturn,,,signal,SBU,"LINESTRING (-111.9400497992501 33.42056537499084, -111.9398866139351 33.42056264848316)",,,auto
1793,830,1698683852_2625359008,,110,2,,1566,1,,1,41662590_2941419917,8447095134,left,,,signal,SBL,"LINESTRING (-111.9400497992501 33.42056537499084, -111.939797246244 33.42049245113706)",,,auto
1794,830,1698683852_2625359008,,1376,1,,1205,3,,1,7265020286,4346577516,right,,,signal,EBR,"LINESTRING (-111.9401338671139 33.42049182400217, -111.9400458243199 33.42042109721115)",,,auto
1795,830,1698683852_2625359008,,1376,1,,797,1,,1,7265020286,4346577521,left,,,signal,EBL,"LINESTRING (-111.9401338671139 33.42049182400217, -111.9398866139351 33.42056264848316)",,,auto
1796,830,1698683852_2625359008,,1376,1,,1566,1,,1,7265020286,8447095134,thru,,,signal,EBT,"LINESTRING (-111.9401338671139 33.42049182400217, -111.939797246244 33.42049245113706)",,,auto
1797,830,1698683852_2625359008,,800,3,,1205,3,,1,4346577520,4346577516,uturn,,,signal,NBU,"LINESTRING (-111.939879635938 33.42041845107052, -111.9400458243199 33.42042109721115)",,,auto
1798,830,1698683852_2625359008,,800,1,,1375,1,,1,4346577520,7265020286,left,,,signal,NBL,"LINESTRING (-111.939879635938 33.42041845107052, -111.9401338671139 33.42049182400217)",,,auto
1799,830,1698683852_2625359008,,800,2,,797,2,,1,4346577520,4346577521,thru,,,signal,NBT,"LINESTRING (-111.939879635938 33.42041845107052, -111.9398866139351 33.42056264848316)",,,auto
1800,830,1698683852_2625359008,,800,3,,1566,1,,1,4346577520,8447095134,right,,,signal,NBR,"LINESTRING (-111.939879635938 33.42041845107052, -111.939797246244 33.42049245113706)",,,auto
1801,830,1698683852_2625359008,,1565,1,,1205,1,,1,8447095134,4346577516,left,,,signal,WBL,"LINESTRING (-111.939797246244 33.42049245113706, -111.9400458243199 33.42042109721115)",,,auto
1802,830,1698683852_2625359008,,1565,1,,1375,1,,1,8447095134,7265020286,thru,,,signal,WBT,"LINESTRING (-111.939797246244 33.42049245113706, -111.9401338671139 33.42049182400217)",,,auto
1803,830,1698683852_2625359008,,1565,1,,797,2,,1,8447095134,4346577521,right,,,signal,WBR,"LINESTRING (-111.939797246244 33.42049245113706, -111.9398866139351 33.42056264848316)",,,auto
1804,831,2065989244_2065989260,,406,1,,1521,1,,1,2065989254,3983483499,thru,,,signal,EBT,"LINESTRING (-111.9399954383558 33.4147093254236, -111.9398233532483 33.41470977862634)",,,auto
1805,831,2065989244_2065989260,,406,1,,1587,2,,1,2065989254,4346569402,right,,,signal,EBR,"LINESTRING (-111.9399954383558 33.4147093254236, -111.9399083116078 33.41463761933279)",,,auto
1806,831,2065989244_2065989260,,406,1,,1590,1,,1,2065989254,8813118514,left,,,signal,EBL,"LINESTRING (-111.9399954383558 33.4147093254236, -111.9399124274018 33.41485678917503)",,,auto
1807,831,2065989244_2065989260,,1588,3,,1521,1,,1,4346569402,3983483499,right,,,signal,NBR,"LINESTRING (-111.9399083116078 33.41463761933279, -111.9398233532483 33.41470977862634)",,,auto
1808,831,2065989244_2065989260,,1588,1,,479,1,,1,4346569402,2065989254,left,,,signal,NBL,"LINESTRING (-111.9399083116078 33.41463761933279, -111.9399975992529 33.41478509220631)",,,auto
1809,831,2065989244_2065989260,,1588,2,,1590,2,,1,4346569402,8813118514,thru,,,signal,NBT,"LINESTRING (-111.9399083116078 33.41463761933279, -111.9399124274018 33.41485678917503)",,,auto
1810,831,2065989244_2065989260,,408,1,,1521,1,,1,316870046,3983483499,uturn,,,signal,WBU,"LINESTRING (-111.9398255247769 33.41478349734535, -111.9398233532483 33.41470977862634)",,,auto
1811,831,2065989244_2065989260,,408,1,,1587,2,,1,316870046,4346569402,left,,,signal,WBL,"LINESTRING (-111.9398255247769 33.41478349734535, -111.9399083116078 33.41463761933279)",,,auto
1812,831,2065989244_2065989260,,408,1,,479,1,,1,316870046,2065989254,thru,,,signal,WBT,"LINESTRING (-111.9398255247769 33.41478349734535, -111.9399975992529 33.41478509220631)",,,auto
1813,831,2065989244_2065989260,,408,1,,1590,2,,1,316870046,8813118514,right,,,signal,WBR,"LINESTRING (-111.9398255247769 33.41478349734535, -111.9399124274018 33.41485678917503)",,,auto
1814,831,2065989244_2065989260,,1589,1,,1521,1,,1,8813118514,3983483499,left,,,signal,SBL,"LINESTRING (-111.9399124274018 33.41485678917503, -111.9398233532483 33.41470977862634)",,,auto
1815,831,2065989244_2065989260,,1589,2,,1587,2,,1,8813118514,4346569402,thru,,,signal,SBT,"LINESTRING (-111.9399124274018 33.41485678917503, -111.9399083116078 33.41463761933279)",,,auto
1816,831,2065989244_2065989260,,1589,3,,479,1,,1,8813118514,2065989254,right,,,signal,SBR,"LINESTRING (-111.9399124274018 33.41485678917503, -111.9399975992529 33.41478509220631)",,,auto
1817,832,2065989266_2916726375,,306,1,,1560,2,,1,3712803330,41714336_2860653270,right,,,signal,NBR,"LINESTRING (-111.9381441466517 33.42182564357064, -111.9380602554629 33.42189778317132)",,,auto
1818,832,2065989266_2916726375,,306,1,,1203,1,,1,3712803330,42273739,thru,,,signal,NBT,"LINESTRING (-111.9381441466517 33.42182564357064, -111.9381453457326 33.42205922989537)",,,auto
1819,832,2065989266_2916726375,,306,1,,1204,1,,1,3712803330,4346605157,left,,,signal,NBL,"LINESTRING (-111.9381441466517 33.42182564357064, -111.9382312863688 33.42198780175976)",,,auto
1820,832,2065989266_2916726375,,1199,2,,305,1,,1,41662590_2941419917,3712803330,right,,,signal,EBR,"LINESTRING (-111.9382323563886 33.4218977697259, -111.9381441466517 33.42182564357064)",,,auto
1821,832,2065989266_2916726375,,1199,1,,1560,2,,1,41662590_2941419917,41714336_2860653270,thru,,,signal,EBT,"LINESTRING (-111.9382323563886 33.4218977697259, -111.9380602554629 33.42189778317132)",,,auto
1822,832,2065989266_2916726375,,1199,1,,1203,1,,1,41662590_2941419917,42273739,left,,,signal,EBL,"LINESTRING (-111.9382323563886 33.4218977697259, -111.9381453457326 33.42205922989537)",,,auto
1823,832,2065989266_2916726375,,1199,2,,1204,2,,1,41662590_2941419917,4346605157,uturn,,,signal,EBU,"LINESTRING (-111.9382323563886 33.4218977697259, -111.9382312863688 33.42198780175976)",,,auto
1824,832,2065989266_2916726375,,1202,1,,305,1,,1,42273739,3712803330,thru,,,signal,SBT,"LINESTRING (-111.9381453457326 33.42205922989537, -111.9381441466517 33.42182564357064)",,,auto
1825,832,2065989266_2916726375,,1202,1,,1560,1,,1,42273739,41714336_2860653270,left,,,signal,SBL,"LINESTRING (-111.9381453457326 33.42205922989537, -111.9380602554629 33.42189778317132)",,,auto
1826,832,2065989266_2916726375,,1202,1,,1204,2,,1,42273739,4346605157,right,,,signal,SBR,"LINESTRING (-111.9381453457326 33.42205922989537, -111.9382312863688 33.42198780175976)",,,auto
1827,832,2065989266_2916726375,,1542,1,,305,1,,1,41714336_2860653270,3712803330,left,,,signal,WBL,"LINESTRING (-111.9380591896735 33.42198707340074, -111.9381441466517 33.42182564357064)",,,auto
1828,832,2065989266_2916726375,,1542,2,,1203,1,,1,41714336_2860653270,42273739,right,,,signal,WBR,"LINESTRING (-111.9380591896735 33.42198707340074, -111.9381453457326 33.42205922989537)",,,auto
1829,832,2065989266_2916726375,,1542,2,,1204,2,,1,41714336_2860653270,4346605157,thru,,,signal,WBT,"LINESTRING (-111.9380591896735 33.42198707340074, -111.9382312863688 33.42198780175976)",,,auto
1830,834,2704829948_5013837645,,848,4,,1013,3,,1,4346605164,4347879980,right,,,signal,EBR,"LINESTRING (-111.9264939853377 33.42202634665806, -111.9264074394988 33.4219549639275)",,,auto
1831,834,2704829948_5013837645,,848,2,3,850,1,2,2,4346605164,4346605166,thru,,,signal,EBT,"LINESTRING (-111.9264939853377 33.42202634665806, -111.9261573498055 33.42203076997829)",,,auto
1832,834,2704829948_5013837645,,848,1,,1016,1,,1,4346605164,2704829949,left,,,signal,EBL,"LINESTRING (-111.9264939853377 33.42202634665806, -111.9262416496758 33.42210106560784)",,,auto
1833,834,2704829948_5013837645,,990,5,,849,2,,1,4347879983,4346605164,right,,,signal,SBR,"LINESTRING (-111.926407942283 33.42209927893746, -111.9264939853377 33.42202634665806)",,,auto
1834,834,2704829948_5013837645,,990,4,,1013,3,,1,4347879983,4347879980,thru,,,signal,SBT,"LINESTRING (-111.926407942283 33.42209927893746, -111.9264074394988 33.4219549639275)",,,auto
1835,834,2704829948_5013837645,,990,2,3,850,1,2,2,4347879983,4346605166,left,,,signal,SBL,"LINESTRING (-111.926407942283 33.42209927893746, -111.9261573498055 33.42203076997829)",,,auto
1836,834,2704829948_5013837645,,990,1,,1016,1,,1,4347879983,2704829949,uturn,,,signal,SBU,"LINESTRING (-111.926407942283 33.42209927893746, -111.9262416496758 33.42210106560784)",,,auto
1837,834,2704829948_5013837645,,851,2,3,849,1,2,2,4346605166,4346605164,thru,,,signal,WBT,"LINESTRING (-111.9261573498055 33.42203076997829, -111.9264939853377 33.42202634665806)",,,auto
1838,834,2704829948_5013837645,,851,1,,1013,1,,1,4346605166,4347879980,left,,,signal,WBL,"LINESTRING (-111.9261573498055 33.42203076997829, -111.9264074394988 33.4219549639275)",,,auto
1839,834,2704829948_5013837645,,851,5,,1016,3,,1,4346605166,2704829949,right,,,signal,WBR,"LINESTRING (-111.9261573498055 33.42203076997829, -111.9262416496758 33.42210106560784)",,,auto
1840,834,2704829948_5013837645,,1005,1,,849,1,,1,4347879981,4346605164,left,,,signal,NBL,"LINESTRING (-111.9262423246848 33.42195676916229, -111.9264939853377 33.42202634665806)",,,auto
