signal_phase_mvmt_id,controller_id,mvmt_txt_id,signal_phase_num,timing_plan_id,mvmt_id,node_id,osm_node_id,ib_link_id,ob_link_id,ib_osm_node_id,ob_osm_node_id,protection,osm_web_address,geometry
8,,NBR,4,0,707,134,41765713,165,335,41654666,41851723,protected,http://openstreetmap.org/node/41765713,"LINESTRING (-111.9128653281346 33.41831027768706, -111.9127383909709 33.41837344045975)"
9,,SBL,7,0,704,134,41765713,162,335,41765709,41851723,protected,http://openstreetmap.org/node/41765713,"LINESTRING (-111.9128244243158 33.41844530503333, -111.9127383909709 33.41837344045975)"
10,,SBT,8,0,702,134,41765713,162,164,41765709,41654666,protected,http://openstreetmap.org/node/41765713,"LINESTRING (-111.9128244243158 33.41844530503333, -111.9128653281346 33.41831027768706)"
11,,SBR,8,0,703,134,41765713,162,334,41765709,41915323,protected,http://openstreetmap.org/node/41765713,"LINESTRING (-111.9128244243158 33.41844530503333, -111.9129104836919 33.41837289190623)"
0,,EBT,2,0,717,135,41770192,260,262,41851100,41966670,protected,http://openstreetmap.org/node/41770192,"LINESTRING (-111.9183685835178 33.41288259315883, -111.9181965662757 33.41287976252217)"
1,,EBR,2,0,716,135,41770192,260,168,41851100,2305982029,protected,http://openstreetmap.org/node/41770192,"LINESTRING (-111.9183685835178 33.41288259315883, -111.9182822110416 33.41280761214269)"
2,,WBL,5,0,718,135,41770192,263,168,41966670,2305982029,protected,http://openstreetmap.org/node/41770192,"LINESTRING (-111.9181965662757 33.41287976252217, -111.9182822110416 33.41280761214269)"
3,,WBT,6,0,719,135,41770192,263,261,41966670,41851100,protected,http://openstreetmap.org/node/41770192,"LINESTRING (-111.9181965662757 33.41287976252217, -111.9183685835178 33.41288259315883)"
4,,NBL,3,0,714,135,41770192,169,261,2305982029,41851100,protected,http://openstreetmap.org/node/41770192,"LINESTRING (-111.9182822110416 33.41280761214269, -111.9183685835178 33.41288259315883)"
5,,NBR,4,0,715,135,41770192,169,262,2305982029,41966670,protected,http://openstreetmap.org/node/41770192,"LINESTRING (-111.9182822110416 33.41280761214269, -111.9181965662757 33.41287976252217)"
0,,EBL,1,0,721,137,41778978,297,579,42254473,330683974,protected,http://openstreetmap.org/node/41778978,"LINESTRING (-111.9143428694245 33.4135603772981, -111.9142574366731 33.41363252389262)"
1,,EBT,2,0,720,137,41778978,297,299,42254473,41657000,protected,http://openstreetmap.org/node/41778978,"LINESTRING (-111.9143428694245 33.4135603772981, -111.9141707857485 33.41356005605071)"
2,,EBR,2,0,722,137,41778978,297,580,42254473,41778983,protected,http://openstreetmap.org/node/41778978,"LINESTRING (-111.9143428694245 33.4135603772981, -111.9142581087829 33.41348821726367)"
3,,WBL,5,0,725,137,41778978,300,580,41657000,41778983,protected,http://openstreetmap.org/node/41778978,"LINESTRING (-111.9141707857485 33.41356005605071, -111.9142581087829 33.41348821726367)"
4,,WBT,6,0,723,137,41778978,300,298,41657000,42254473,protected,http://openstreetmap.org/node/41778978,"LINESTRING (-111.9141707857485 33.41356005605071, -111.9143428694245 33.4135603772981)"
5,,WBR,6,0,724,137,41778978,300,579,41657000,330683974,protected,http://openstreetmap.org/node/41778978,"LINESTRING (-111.9141707857485 33.41356005605071, -111.9142574366731 33.41363252389262)"
6,,NBL,3,0,729,137,41778978,581,298,41778983,42254473,protected,http://openstreetmap.org/node/41778978,"LINESTRING (-111.9142581087829 33.41348821726367, -111.9143428694245 33.4135603772981)"
7,,NBT,4,0,731,137,41778978,581,579,41778983,330683974,protected,http://openstreetmap.org/node/41778978,"LINESTRING (-111.9142581087829 33.41348821726367, -111.9142574366731 33.41363252389262)"
8,,NBR,4,0,730,137,41778978,581,299,41778983,41657000,protected,http://openstreetmap.org/node/41778978,"LINESTRING (-111.9142581087829 33.41348821726367, -111.9141707857485 33.41356005605071)"
9,,SBL,7,0,727,137,41778978,578,299,330683974,41657000,protected,http://openstreetmap.org/node/41778978,"LINESTRING (-111.9142574366731 33.41363252389262, -111.9141707857485 33.41356005605071)"
10,,SBT,8,0,728,137,41778978,578,580,330683974,41778983,protected,http://openstreetmap.org/node/41778978,"LINESTRING (-111.9142574366731 33.41363252389262, -111.9142581087829 33.41348821726367)"
11,,SBR,8,0,726,137,41778978,578,298,330683974,42254473,protected,http://openstreetmap.org/node/41778978,"LINESTRING (-111.9142574366731 33.41363252389262, -111.9143428694245 33.4135603772981)"
0,,EBL,1,0,733,138,41778983,364,581,337829641,41778978,protected,http://openstreetmap.org/node/41778983,"LINESTRING (-111.914342999905 33.41260239299979, -111.9142582900889 33.4126728129719)"
1,,EBT,2,0,732,138,41778983,364,366,337829641,41657005,protected,http://openstreetmap.org/node/41778983,"LINESTRING (-111.914342999905 33.41260239299979, -111.914170943086 33.4126003087586)"
2,,EBR,2,0,734,138,41778983,364,582,337829641,41778986,protected,http://openstreetmap.org/node/41778983,"LINESTRING (-111.914342999905 33.41260239299979, -111.9142569950822 33.41252850482836)"
3,,WBL,5,0,737,138,41778983,367,582,41657005,41778986,protected,http://openstreetmap.org/node/41778983,"LINESTRING (-111.914170943086 33.4126003087586, -111.9142569950822 33.41252850482836)"
4,,WBT,6,0,735,138,41778983,367,365,41657005,337829641,protected,http://openstreetmap.org/node/41778983,"LINESTRING (-111.914170943086 33.4126003087586, -111.914342999905 33.41260239299979)"
5,,WBR,6,0,736,138,41778983,367,581,41657005,41778978,protected,http://openstreetmap.org/node/41778983,"LINESTRING (-111.914170943086 33.4126003087586, -111.9142582900889 33.4126728129719)"
6,,NBL,3,0,741,138,41778983,583,365,41778986,337829641,protected,http://openstreetmap.org/node/41778983,"LINESTRING (-111.9142569950822 33.41252850482836, -111.914342999905 33.41260239299979)"
7,,NBT,4,0,743,138,41778983,583,581,41778986,41778978,protected,http://openstreetmap.org/node/41778983,"LINESTRING (-111.9142569950822 33.41252850482836, -111.9142582900889 33.4126728129719)"
8,,NBR,4,0,742,138,41778983,583,366,41778986,41657005,protected,http://openstreetmap.org/node/41778983,"LINESTRING (-111.9142569950822 33.41252850482836, -111.914170943086 33.4126003087586)"
9,,SBL,7,0,739,138,41778983,580,366,41778978,41657005,protected,http://openstreetmap.org/node/41778983,"LINESTRING (-111.9142582900889 33.4126728129719, -111.914170943086 33.4126003087586)"
10,,SBT,8,0,740,138,41778983,580,582,41778978,41778986,protected,http://openstreetmap.org/node/41778983,"LINESTRING (-111.9142582900889 33.4126728129719, -111.9142569950822 33.41252850482836)"
11,,SBR,8,0,738,138,41778983,580,365,41778978,337829641,protected,http://openstreetmap.org/node/41778983,"LINESTRING (-111.9142582900889 33.4126728129719, -111.914342999905 33.41260239299979)"
0,,EBL,1,0,745,139,41778986,277,583,337830082,41778983,protected,http://openstreetmap.org/node/41778986,"LINESTRING (-111.914343155418 33.41162472761481, -111.9142571300974 33.41169868508769)"
1,,EBT,2,0,744,139,41778986,277,279,337830082,41657007,protected,http://openstreetmap.org/node/41778986,"LINESTRING (-111.914343155418 33.41162472761481, -111.9141711024298 33.41162686139526)"
2,,WBT,6,0,746,139,41778986,280,278,41657007,337830082,protected,http://openstreetmap.org/node/41778986,"LINESTRING (-111.9141711024298 33.41162686139526, -111.914343155418 33.41162472761481)"
3,,WBR,6,0,747,139,41778986,280,583,41657007,41778983,protected,http://openstreetmap.org/node/41778986,"LINESTRING (-111.9141711024298 33.41162686139526, -111.9142571300974 33.41169868508769)"
4,,SBL,7,0,749,139,41778986,582,279,41778983,41657007,protected,http://openstreetmap.org/node/41778986,"LINESTRING (-111.9142571300974 33.41169868508769, -111.9141711024298 33.41162686139526)"
