mvmt_id,timing_phase_id,timing_plan_id,green_time_window,signal_phase_num,min_green,max_green,start_green_time,end_green_time,extension,clearance,walk_time,cycle_time,ped_clearance,mvmt_txt_id,ring,barrier,stage_no,position,capacity,v_over_c,osm_web_address,geometry
5119,2,0,000005_000019,2,14,14,5,19,,,46,60,,EBR,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3641052711,"LINESTRING (-111.9365758138418 33.40740245306701, -111.9365600570466 33.40738452381167)"
5110,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3641052711,"LINESTRING (-111.9364134755266 33.40743636722423, -111.9364814254241 33.40736524200742)"
5111,2,0,000005_000019,6,14,14,5,19,,,46,60,,WBT,2,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3641052711,"LINESTRING (-111.9364134755266 33.40743636722423, -111.9365600570466 33.40738452381167)"
5123,3,0,000019_000047,3,27,27,19,47,,,33,60,,NBL,1,2,3,,79.74062816616009,2.5081317340922946,http://openstreetmap.org/node/3641052711,"LINESTRING (-111.9364814254241 33.40736524200742, -111.9365600570466 33.40738452381167)"
5124,4,0,000047_000100,4,14,14,47,60,,,46,60,,NBT,1,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3641052711,"LINESTRING (-111.9365600570466 33.40738452381167, -111.9364134755266 33.40743636722423)"
5127,4,0,000047_000100,4,14,14,47,60,,,46,60,,NBR,1,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3641052711,"LINESTRING (-111.9365600570466 33.40738452381167, -111.9364814254241 33.40736524200742)"
5129,3,0,000037_000044,7,6,6,37,44,,,54,60,,WBL,2,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3641512632,"LINESTRING (-111.9164289511256 33.41615929454506, -111.9165163860183 33.41608754496028)"
5128,4,0,000044_000100,8,15,15,44,60,,,45,60,,WBR,2,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/3641512632,"LINESTRING (-111.9164289511256 33.41615929454506, -111.9165138839267 33.41623184589993)"
5133,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3641512632,"LINESTRING (-111.9165163860183 33.41608754496028, -111.9165138839267 33.41623184589993)"
5132,2,0,000006_000037,2,31,31,6,37,,,29,60,,NBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3641512632,"LINESTRING (-111.9165163860183 33.41608754496028, -111.9164289511256 33.41615929454506)"
5130,1,0,000000_000006,5,6,6,0,6,,,54,60,,SBL,2,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3641512632,"LINESTRING (-111.9165138839267 33.41623184589993, -111.9164289511256 33.41615929454506)"
5131,2,0,000006_000037,6,31,31,6,37,,,29,60,,SBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3641512632,"LINESTRING (-111.9165138839267 33.41623184589993, -111.9165163860183 33.41608754496028)"
5134,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBT,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3641512633,"LINESTRING (-111.9165891685962 33.41693095705236, -111.9164170777833 33.41693070241277)"
5135,2,0,000006_000037,2,31,31,6,37,,,29,60,,EBR,1,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3641512633,"LINESTRING (-111.9165891685962 33.41693095705236, -111.9165042337798 33.41685873175267)"
5137,1,0,000000_000006,5,6,6,0,6,,,54,60,,WBL,2,1,1,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3641512633,"LINESTRING (-111.9164170777833 33.41693070241277, -111.9165042337798 33.41685873175267)"
5136,2,0,000006_000037,6,31,31,6,37,,,29,60,,WBT,2,1,2,,856.263157894737,0.583932632614174,http://openstreetmap.org/node/3641512633,"LINESTRING (-111.9164170777833 33.41693070241277, -111.9165891685962 33.41693095705236)"
5138,3,0,000037_000044,3,6,6,37,44,,,54,60,,NBL,1,2,3,,212.0526315789474,0.9431620749565648,http://openstreetmap.org/node/3641512633,"LINESTRING (-111.9165042337798 33.41685873175267, -111.9165891685962 33.41693095705236)"
5139,4,0,000044_000100,4,15,15,44,60,,,45,60,,NBR,1,2,4,,453.6315789473685,1.102216034342731,http://openstreetmap.org/node/3641512633,"LINESTRING (-111.9165042337798 33.41685873175267, -111.9164170777833 33.41693070241277)"
5144,1,0,000000_000008,1,8,8,0,8,,,52,60,,EBL,1,1,1,,269.57142857142856,0.7419183889772125,http://openstreetmap.org/node/3642926131,"LINESTRING (-111.9165186787914 33.41569987508367, -111.9165211991709 33.41576767957506)"
5145,2,0,000008_000030,2,21,21,8,30,,,39,60,,EBR,1,1,2,,597.4285714285714,0.8369201339072214,http://openstreetmap.org/node/3642926131,"LINESTRING (-111.9165186787914 33.41569987508367, -111.9163639251577 33.41570941756752)"
5143,1,0,000000_000008,5,8,8,0,8,,,52,60,,WBL,2,1,1,,269.57142857142856,0.7419183889772125,http://openstreetmap.org/node/3642926131,"LINESTRING (-111.9163639251577 33.41570941756752, -111.9165186787914 33.41569987508367)"
5142,2,0,000008_000030,6,21,21,8,30,,,39,60,,WBR,2,1,2,,597.4285714285714,0.8369201339072214,http://openstreetmap.org/node/3642926131,"LINESTRING (-111.9163639251577 33.41570941756752, -111.9165211991709 33.41576767957506)"
5140,3,0,000030_000038,7,8,8,30,38,,,52,60,,SBL,2,2,3,,269.57142857142856,0.7419183889772125,http://openstreetmap.org/node/3642926131,"LINESTRING (-111.9165211991709 33.41576767957506, -111.9163639251577 33.41570941756752)"
5141,4,0,000038_000100,8,21,21,38,60,,,39,60,,SBR,2,2,4,,597.4285714285714,0.8369201339072214,http://openstreetmap.org/node/3642926131,"LINESTRING (-111.9165211991709 33.41576767957506, -111.9165186787914 33.41569987508367)"
5150,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9382474441946 33.42549563008486, -111.9381991351296 33.42555980930229)"
5146,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9382474441946 33.42549563008486, -111.9380753398714 33.42549497309052)"
5149,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9382474441946 33.42549563008486, -111.9381950045866 33.42542853467952)"
5154,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9380753398714 33.42549497309052, -111.9381950045866 33.42542853467952)"
5151,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9380753398714 33.42549497309052, -111.9382474441946 33.42549563008486)"
5155,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9380753398714 33.42549497309052, -111.9381991351296 33.42555980930229)"
5170,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9381950045866 33.42542853467952, -111.9381991351296 33.42555980930229)"
5169,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9381950045866 33.42542853467952, -111.9381124010848 33.42555428328267)"
5167,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9381950045866 33.42542853467952, -111.9380753398714 33.42549497309052)"
5174,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9381991351296 33.42555980930229, -111.9381124010848 33.42555428328267)"
5164,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9381124010848 33.42555428328267, -111.9381950045866 33.42542853467952)"
5175,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3642940510,"LINESTRING (-111.9381991351296 33.42555980930229, -111.9381950045866 33.42542853467952)"
5190,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9382152696817 33.42051439049299, -111.938086358775 33.42057772102198)"
5189,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9382152696817 33.42051439049299, -111.9380431861491 33.42051406246376)"
5188,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9382152696817 33.42051439049299, -111.9380697493645 33.42046300703758)"
5199,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9380431861491 33.42051406246376, -111.9380697493645 33.42046300703758)"
5198,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9380431861491 33.42051406246376, -111.9382152696817 33.42051439049299)"
5200,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9380431861491 33.42051406246376, -111.938086358775 33.42057772102198)"
5193,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9380697493645 33.42046300703758, -111.9382152696817 33.42051439049299)"
5191,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9380697493645 33.42046300703758, -111.9381295713179 33.42058731151804)"
5195,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.9380697493645 33.42046300703758, -111.938086358775 33.42057772102198)"
5205,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.938086358775 33.42057772102198, -111.9380431861491 33.42051406246376)"
5202,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.938086358775 33.42057772102198, -111.9381282287406 33.42044300066055)"
5203,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3712803330,"LINESTRING (-111.938086358775 33.42057772102198, -111.9382152696817 33.42051439049299)"
5236,3,0,000019_000047,3,27,27,19,47,,,33,60,,EBL,1,2,3,,762.5197568389058,0.2622882859181485,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9091914225475 33.41486510541187, -111.9090497693562 33.41488387986097)"
5232,4,0,000047_000100,4,14,14,47,60,,,46,60,,EBR,1,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9091914225475 33.41486510541187, -111.9091132116556 33.41476294007271)"
5244,3,0,000019_000047,7,27,27,19,47,,,33,60,,WBL,2,2,3,,79.74062816616009,2.5081317340922946,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9090497693562 33.41488387986097, -111.9091132116556 33.41476294007271)"
5243,4,0,000047_000100,8,14,14,47,60,,,46,60,,WBT,2,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9090497693562 33.41488387986097, -111.9091992041614 33.41483626383536)"
5247,4,0,000047_000100,8,14,14,47,60,,,46,60,,WBR,2,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9090497693562 33.41488387986097, -111.9091914225475 33.41486510541187)"
5216,1,0,000000_000005,1,5,5,0,5,,,55,60,,NBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9091132116556 33.41476294007271, -111.9091914225475 33.41486510541187)"
5214,2,0,000005_000019,2,14,14,5,19,,,46,60,,NBT,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9091132116556 33.41476294007271, -111.9091131620039 33.41490725631037)"
5218,2,0,000005_000019,2,14,14,5,19,,,46,60,,NBR,1,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9091132116556 33.41476294007271, -111.9090497693562 33.41488387986097)"
5224,1,0,000000_000005,5,5,5,0,5,,,55,60,,SBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9091131620039 33.41490725631037, -111.9090497693562 33.41488387986097)"
5220,2,0,000005_000019,6,14,14,5,19,,,46,60,,SBT,2,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9091131620039 33.41490725631037, -111.9091132116556 33.41476294007271)"
5222,2,0,000005_000019,6,14,14,5,19,,,46,60,,SBR,2,1,2,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3756578325,"LINESTRING (-111.9091131620039 33.41490725631037, -111.9091914225475 33.41486510541187)"
5249,2,0,000005_000045,6,40,40,5,45,,,20,60,,WBT,2,1,2,,1071.0,0.4668534080298786,http://openstreetmap.org/node/3756594468,"LINESTRING (-111.9135616260934 33.41483716902224, -111.9137337065689 33.41483670865328)"
5251,2,0,000005_000045,6,40,40,5,45,,,20,60,,WBR,2,1,2,,1071.0,0.4668534080298786,http://openstreetmap.org/node/3756594468,"LINESTRING (-111.9135616260934 33.41483716902224, -111.9136782025744 33.41490381477526)"
5254,4,0,000050_000100,8,20,20,50,60,,,40,60,,SBR,2,2,4,,561.0,0.8912655971479501,http://openstreetmap.org/node/3756594468,"LINESTRING (-111.9136782025744 33.41490381477526, -111.9137337065689 33.41483670865328)"
5262,1,0,000000_000005,1,5,5,0,5,,,55,60,,EBL,1,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9302070509419 33.40761073316915, -111.9301208891738 33.40768355965963)"
5264,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBT,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9302070509419 33.40761073316915, -111.9300349874332 33.40761222115185)"
5263,2,0,000005_000030,2,25,25,5,30,,,35,60,,EBR,1,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9302070509419 33.40761073316915, -111.9301219358433 33.40753924726005)"
5266,1,0,000000_000005,5,5,5,0,5,,,55,60,,WBL,2,1,1,,178.5,1.1204481792717087,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9300349874332 33.40761222115185, -111.9301219358433 33.40753924726005)"
5267,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBT,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9300349874332 33.40761222115185, -111.9302070509419 33.40761073316915)"
5265,2,0,000005_000030,6,25,25,5,30,,,35,60,,WBR,2,1,2,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9300349874332 33.40761222115185, -111.9301208891738 33.40768355965963)"
5260,3,0,000030_000035,3,5,5,30,35,,,55,60,,NBL,1,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9301219358433 33.40753924726005, -111.9302070509419 33.40761073316915)"
5259,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBT,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9301219358433 33.40753924726005, -111.9301208891738 33.40768355965963)"
5261,4,0,000035_000100,4,25,25,35,60,,,35,60,,NBR,1,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9301219358433 33.40753924726005, -111.9300349874332 33.40761222115185)"
5258,3,0,000030_000035,7,5,5,30,35,,,55,60,,SBL,2,2,3,,178.5,1.1204481792717087,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9301208891738 33.40768355965963, -111.9300349874332 33.40761222115185)"
5256,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBT,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9301208891738 33.40768355965963, -111.9301219358433 33.40753924726005)"
5257,4,0,000035_000100,8,25,25,35,60,,,35,60,,SBR,2,2,4,,688.5000000000001,0.7262164124909222,http://openstreetmap.org/node/3872996559,"LINESTRING (-111.9301208891738 33.40768355965963, -111.9302070509419 33.40761073316915)"
5277,4,0,000037_000100,4,27,27,37,60,,,33,60,,EBT,1,2,4,,746.4545454545455,0.6698331506515649,http://openstreetmap.org/node/3983463698,"LINESTRING (-111.934975485817 33.40932785342353, -111.934888848103 33.40944748513503)"
5280,4,0,000037_000100,4,27,27,37,60,,,33,60,,EBR,1,2,4,,746.4545454545455,0.6698331506515649,http://openstreetmap.org/node/3983463698,"LINESTRING (-111.934975485817 33.40932785342353, -111.9348855422067 33.40931091874098)"
5287,1,0,000000_000005,1,5,5,0,5,,,55,60,,NBL,1,1,1,,190.0909090909091,1.0521281683405068,http://openstreetmap.org/node/3983463698,"LINESTRING (-111.9348855422067 33.40931091874098, -111.934975485817 33.40932785342353)"
5285,2,0,000005_000032,2,27,27,5,32,,,33,60,,NBT,1,1,2,,746.4545454545455,0.6698331506515649,http://openstreetmap.org/node/3983463698,"LINESTRING (-111.9348855422067 33.40931091874098, -111.934888848103 33.40944748513503)"
5284,2,0,000005_000032,2,27,27,5,32,,,33,60,,NBR,1,1,2,,746.4545454545455,0.6698331506515649,http://openstreetmap.org/node/3983463698,"LINESTRING (-111.9349440576792 33.40931103992209, -111.9348855422067 33.40931091874098)"
5272,2,0,000005_000032,6,27,27,5,32,,,33,60,,SBT,2,1,2,,746.4545454545455,0.6698331506515649,http://openstreetmap.org/node/3983463698,"LINESTRING (-111.9349378471135 33.40944831153554, -111.9348855422067 33.40931091874098)"
5270,2,0,000005_000032,6,27,27,5,32,,,33,60,,SBR,2,1,2,,746.4545454545455,0.6698331506515649,http://openstreetmap.org/node/3983463698,"LINESTRING (-111.9349378471135 33.40944831153554, -111.934975485817 33.40932785342353)"
5293,4,0,000047_000100,8,17,17,47,60,,,43,60,,WBT,2,2,4,,499.35164835164835,1.001298386919302,http://openstreetmap.org/node/3983463704,"LINESTRING (-111.9348049590937 33.40966222714444, -111.9349162579424 33.40965980319798)"
5294,4,0,000047_000100,8,17,17,47,60,,,43,60,,WBR,2,2,4,,499.35164835164835,1.001298386919302,http://openstreetmap.org/node/3983463704,"LINESTRING (-111.9348049590937 33.40966222714444, -111.9348468555076 33.40972310324836)"
5290,1,0,000000_000033,1,33,33,0,33,,,27,60,,NBL,1,1,1,,95.00366300366301,2.1051819864281307,http://openstreetmap.org/node/3983463704,"LINESTRING (-111.9348909801652 33.40963455062219, -111.9349162579424 33.40965980319798)"
5291,2,0,000033_000042,2,8,8,33,42,,,52,60,,NBT,1,1,2,,275.1758241758242,1.8170200870572262,http://openstreetmap.org/node/3983463704,"LINESTRING (-111.9348909801652 33.40963455062219, -111.9348468555076 33.40972310324836)"
5296,2,0,000033_000042,6,8,8,33,42,,,52,60,,SBR,2,1,2,,275.1758241758242,1.8170200870572262,http://openstreetmap.org/node/3983463704,"LINESTRING (-111.9348468555076 33.40972310324836, -111.9349162579424 33.40965980319798)"
5309,3,0,000019_000047,7,27,27,19,47,,,33,60,,WBL,2,2,3,,79.74062816616009,2.5081317340922946,http://openstreetmap.org/node/3983463705,"LINESTRING (-111.9349162579424 33.40965980319798, -111.9349409894647 33.40963138811753)"
5310,4,0,000047_000100,8,14,14,47,60,,,46,60,,WBT,2,2,4,,423.03647416413384,1.1819311821467315,http://openstreetmap.org/node/3983463705,"LINESTRING (-111.9349162579424 33.40965980319798, -111.9350256363414 33.40964323567452)"
