mvmt_id,timing_phase_id,timing_plan_id,signal_phase_num,min_green,max_green,extension,clearance,walk_time,ped_clearance,ring,barrier,position,geometry
1031,2,0,7,19,19,,,19,,,,2065989239;2065989244;2065989250;2065989260,"LINESTRING (-111.9399088 33.414649, -111.9399078 33.4147467, -111.9408253 33.4147456)"
1030,2,0,8,19,19,,,19,,,,2065989239;2065989244;2065989250;2065989260,"LINESTRING (-111.9399088 33.414649, -111.9399078 33.4147467, -111.9395404 33.4160198)"
1029,2,0,9,19,19,,,19,,,,2065989239;2065989244;2065989250;2065989260,"LINESTRING (-111.9399088 33.414649, -111.9399078 33.4147467, -111.939166 33.4147167)"
1039,2,0,10,19,19,,,19,,,,2065989239;2065989244;2065989250;2065989260,"LINESTRING (-111.939969 33.4151097, -111.9399078 33.4147467, -111.939166 33.4147167)"
1040,2,0,11,19,19,,,19,,,,2065989239;2065989244;2065989250;2065989260,"LINESTRING (-111.939969 33.4151097, -111.9399078 33.4147467, -111.9399088 33.414649)"
1042,2,0,12,19,19,,,19,,,,2065989239;2065989244;2065989250;2065989260,"LINESTRING (-111.939969 33.4151097, -111.9399078 33.4147467, -111.9408253 33.4147456)"
1048,1,0,1,19,19,,,19,,,,2065989266;2916726375,"LINESTRING (-111.9399568 33.4219351, -111.9381457 33.4219425, -111.9381595 33.4231914)"
1046,1,0,2,19,19,,,19,,,,2065989266;2916726375,"LINESTRING (-111.9399568 33.4219351, -111.9381457 33.4219425, -111.9366622 33.4219475)"
1047,1,0,3,19,19,,,19,,,,2065989266;2916726375,"LINESTRING (-111.9399568 33.4219351, -111.9381457 33.4219425, -111.9381205 33.4205221)"
1050,1,0,4,19,19,,,19,,,,2065989266;2916726375,"LINESTRING (-111.9366622 33.4219475, -111.9381457 33.4219425, -111.9381205 33.4205221)"
1052,1,0,5,19,19,,,19,,,,2065989266;2916726375,"LINESTRING (-111.9366622 33.4219475, -111.9381457 33.4219425, -111.9390184 33.4219833)"
1051,1,0,6,19,19,,,19,,,,2065989266;2916726375,"LINESTRING (-111.9366622 33.4219475, -111.9381457 33.4219425, -111.9381595 33.4231914)"
1045,2,0,7,19,19,,,19,,,,2065989266;2916726375,"LINESTRING (-111.9381205 33.4205221, -111.9381457 33.4219425, -111.9390184 33.4219833)"
1044,2,0,8,19,19,,,19,,,,2065989266;2916726375,"LINESTRING (-111.9381205 33.4205221, -111.9381457 33.4219425, -111.9381595 33.4231914)"
1043,2,0,9,19,19,,,19,,,,2065989266;2916726375,"LINESTRING (-111.9381205 33.4205221, -111.9381457 33.4219425, -111.9366622 33.4219475)"
1053,2,0,10,19,19,,,19,,,,2065989266;2916726375,"LINESTRING (-111.9381595 33.4231914, -111.9381457 33.4219425, -111.9366622 33.4219475)"
1054,2,0,11,19,19,,,19,,,,2065989266;2916726375,"LINESTRING (-111.9381595 33.4231914, -111.9381457 33.4219425, -111.9381205 33.4205221)"
1055,2,0,12,19,19,,,19,,,,2065989266;2916726375,"LINESTRING (-111.9381595 33.4231914, -111.9381457 33.4219425, -111.9390184 33.4219833)"
1058,1,0,1,19,19,,,24,,,,2704829948;5013837645,"LINESTRING (-111.9271825 33.4220171, -111.9263253 33.4220282, -111.9262331 33.4228357)"
1057,1,0,2,19,19,,,24,,,,2704829948;5013837645,"LINESTRING (-111.9271825 33.4220171, -111.9263253 33.4220282, -111.9254096 33.4220303)"
1056,1,0,3,19,19,,,24,,,,2704829948;5013837645,"LINESTRING (-111.9271825 33.4220171, -111.9263253 33.4220282, -111.926407 33.4218739)"
1064,1,0,4,19,19,,,24,,,,2704829948;5013837645,"LINESTRING (-111.9254096 33.4220303, -111.9263253 33.4220282, -111.926407 33.4218739)"
1063,1,0,5,19,19,,,24,,,,2704829948;5013837645,"LINESTRING (-111.9254096 33.4220303, -111.9263253 33.4220282, -111.9271825 33.4220171)"
1065,1,0,6,19,19,,,24,,,,2704829948;5013837645,"LINESTRING (-111.9254096 33.4220303, -111.9263253 33.4220282, -111.9262331 33.4228357)"
1066,2,0,7,7,7,,,36,,,,2704829948;5013837645,"LINESTRING (-111.9262412 33.421881, -111.9263253 33.4220282, -111.9271825 33.4220171)"
1069,3,0,8,15,15,,,28,,,,2704829948;5013837645,"LINESTRING (-111.9262412 33.421881, -111.9263253 33.4220282, -111.9262331 33.4228357)"
1068,2,0,9,7,7,,,36,,,,2704829948;5013837645,"LINESTRING (-111.9262412 33.421881, -111.9263253 33.4220282, -111.9254096 33.4220303)"
1061,2,0,10,7,7,,,36,,,,2704829948;5013837645,"LINESTRING (-111.9264012 33.4227473, -111.9263253 33.4220282, -111.9254096 33.4220303)"
1060,3,0,11,15,15,,,28,,,,2704829948;5013837645,"LINESTRING (-111.9264012 33.4227473, -111.9263253 33.4220282, -111.926407 33.4218739)"
1059,2,0,12,7,7,,,36,,,,2704829948;5013837645,"LINESTRING (-111.9264012 33.4227473, -111.9263253 33.4220282, -111.9271825 33.4220171)"
