name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
East Bonita Way,76,5601657,36,75,1,102.36333943849309,1,40,,residential,6,"LINESTRING (-111.9392768 33.408668, -111.9392118 33.4086671, -111.9387241 33.4086604, -111.9381791 33.4085985)",auto,1,0,,
East Bonita Way,77,5601657,75,36,1,102.36333943849309,1,40,,residential,6,"LINESTRING (-111.9381791 33.4085985, -111.9387241 33.4086604, -111.9392118 33.4086671, -111.9392768 33.408668)",auto,1,0,,
East Bonita Way,78,5601657,75,37,1,308.7153551839043,1,40,,residential,6,"LINESTRING (-111.9381791 33.4085985, -111.9377542 33.4085458, -111.9371448 33.4084956, -111.936441 33.4084741, -111.9361663 33.4084884, -111.9360461 33.4085529, -111.9359689 33.4086819, -111.9359689 33.409021, -111.9359689 33.4090903, -111.9360118 33.4095058)",auto,1,0,,
East Bonita Way,79,5601657,37,75,1,308.71535518390436,1,40,,residential,6,"LINESTRING (-111.9360118 33.4095058, -111.9359689 33.4090903, -111.9359689 33.409021, -111.9359689 33.4086819, -111.9360461 33.4085529, -111.9361663 33.4084884, -111.936441 33.4084741, -111.9371448 33.4084956, -111.9377542 33.4085458, -111.9381791 33.4085985)",auto,1,0,,
South Granada Drive,80,5601908,76,765,1,124.99782375091203,1,,,residential,6,"LINESTRING (-111.9279752 33.4075028, -111.9279732 33.4073527, -111.9279685 33.4070011, -111.9279689 33.4068437, -111.9279693 33.4066769, -111.9279695 33.4065904, -111.92797 33.4063787)",auto,1,0,,
South Granada Drive,81,5601908,765,76,1,124.99782375091203,1,,,residential,6,"LINESTRING (-111.92797 33.4063787, -111.9279695 33.4065904, -111.9279693 33.4066769, -111.9279689 33.4068437, -111.9279685 33.4070011, -111.9279732 33.4073527, -111.9279752 33.4075028)",auto,1,0,,
South Granada Drive,82,5601909,77,78,1,77.56247429226954,1,,,residential,6,"LINESTRING (-111.928383 33.4097448, -111.9283787 33.4093906, -111.9283745 33.4090473)",auto,1,0,,
South Granada Drive,83,5601909,78,77,1,77.56247429226954,1,,,residential,6,"LINESTRING (-111.9283745 33.4090473, -111.9283787 33.4093906, -111.928383 33.4097448)",auto,1,0,,
East Apache Boulevard,84,5602753,829,201,1,169.32949551923323,2,,,primary,3,"LINESTRING (-111.9395884 33.4159654, -111.9395362 33.4159003, -111.9394011 33.4157327, -111.9392425 33.41555, -111.9389322 33.4153003, -111.9388168 33.4152112, -111.9386707 33.4151129, -111.9382922 33.4149218)",auto,0,0,,
East Apache Boulevard,85,5602753,201,80,1,91.45979163958258,2,,,primary,3,"LINESTRING (-111.9382922 33.4149218, -111.938104 33.4148441, -111.937825 33.4147525, -111.9375837 33.4146896, -111.9373669 33.4146466)",auto,0,0,,
East Apache Boulevard,86,5602753,80,448,1,32.334223607060224,2,,,primary,3,"LINESTRING (-111.9373669 33.4146466, -111.9370926 33.4146142, -111.9370216 33.4146084)",auto,0,0,,
West 4th Street,89,5603481,819,84,1,65.00036566986924,1,40,,residential,6,"LINESTRING (-111.9400776 33.4264624, -111.940778 33.4264585)",auto,1,0,,
West 4th Street,90,5603481,84,819,1,65.00036566986924,1,40,,residential,6,"LINESTRING (-111.940778 33.4264585, -111.9400776 33.4264624)",auto,1,0,,
East Lemon Street,91,5606282,690,380,1,102.92947990905483,1,40,,residential,6,"LINESTRING (-111.9176121 33.4169322, -111.9165031 33.4169307)",auto,1,0,,
East Lemon Street,92,5606282,380,690,1,102.92947990905483,1,40,,residential,6,"LINESTRING (-111.9165031 33.4169307, -111.9176121 33.4169322)",auto,1,0,,
East Lemon Street,93,5606282,380,93,1,242.3999391318641,1,40,,residential,6,"LINESTRING (-111.9165031 33.4169307, -111.9138914 33.4169249)",auto,1,0,,
East Lemon Street,94,5606282,93,380,1,242.3999391318641,1,40,,residential,6,"LINESTRING (-111.9138914 33.4169249, -111.9165031 33.4169307)",auto,1,0,,
East Lemon Street,95,5606282,93,94,1,97.39548649664188,1,40,,residential,6,"LINESTRING (-111.9138914 33.4169249, -111.9137681 33.4169404, -111.9136329 33.4169854, -111.9135243 33.4170224, -111.9134038 33.417047, -111.9133653 33.4170548, -111.913215 33.4170638, -111.9128676 33.41707)",auto,1,0,,
East Lemon Street,96,5606282,94,93,1,97.39548649664188,1,40,,residential,6,"LINESTRING (-111.9128676 33.41707, -111.913215 33.4170638, -111.9133653 33.4170548, -111.9134038 33.417047, -111.9135243 33.4170224, -111.9136329 33.4169854, -111.9137681 33.4169404, -111.9138914 33.4169249)",auto,1,0,,
East Lemon Street,97,5606282,94,95,1,99.82954049537159,1,40,,residential,6,"LINESTRING (-111.9128676 33.41707, -111.9123254 33.4170689, -111.911792 33.4170678)",auto,1,0,,
East Lemon Street,98,5606282,95,94,1,99.82954049537159,1,40,,residential,6,"LINESTRING (-111.911792 33.4170678, -111.9123254 33.4170689, -111.9128676 33.41707)",auto,1,0,,
East Lemon Street,99,5606285,91,375,1,135.96572410449542,1,,,residential,6,"LINESTRING (-111.9091114 33.4168439, -111.9076465 33.4168535)",auto,1,0,,
East Lemon Street,100,5606285,375,91,1,135.96572410449542,1,,,residential,6,"LINESTRING (-111.9076465 33.4168535, -111.9091114 33.4168439)",auto,1,0,,
East Lemon Street,101,5606285,375,766,1,13.708907036976866,1,,,residential,6,"LINESTRING (-111.9076465 33.4168535, -111.9074988 33.4168545)",auto,1,0,,
