mvmt_id,node_id,osm_node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,lanes,ib_osm_node_id,ob_osm_node_id,type,penalty,capacity,ctrl_type,movement_str,geometry,volume,free_speed
954,192,3529416894,,577,3,,50,1,,1,3641553405,83595724,right,,,,NBR,"LINESTRING (-111.8881412 40.7468629, -111.8881289 40.7480532, -111.8867015 40.7480548)"
955,192,3529416894,,577,2,,578,3,,1,3641553405,83621465;3529416898,thru,,,,NBT,"LINESTRING (-111.8881412 40.7468629, -111.8881289 40.7480532, -111.8882268 40.7497976)"
956,194,3529416902,,423,3,,425,3,,1,83600846,83600848,thru,,,,EBT,"LINESTRING (-111.8883307 40.7519562, -111.8881494 40.7519536, -111.8867901 40.7519535)"
957,194,3529416902,,423,1,2,533,1,2,2,83600846,83586772;3529416904,left,,,,EBL,"LINESTRING (-111.8883307 40.7519562, -111.8881494 40.7519536, -111.8882455 40.754114)"
958,194,3529416902,,426,1,2,424,1,2,2,83600848,83600846,thru,,,,WBT,"LINESTRING (-111.8867901 40.7519535, -111.8881494 40.7519536, -111.8883307 40.7519562)"
959,194,3529416902,,426,3,,533,3,,1,83600848,83586772;3529416904,right,,,,WBR,"LINESTRING (-111.8867901 40.7519535, -111.8881494 40.7519536, -111.8882455 40.754114)"
960,194,3529416902,,536,1,,424,1,,1,83621465;3529416898,83600846,left,,,,NBL,"LINESTRING (-111.8882268 40.7497976, -111.8881494 40.7519536, -111.8883307 40.7519562)"
961,194,3529416902,,536,3,,425,3,,1,83621465;3529416898,83600848,right,,,,NBR,"LINESTRING (-111.8882268 40.7497976, -111.8881494 40.7519536, -111.8867901 40.7519535)"
962,194,3529416902,,536,2,,533,3,,1,83621465;3529416898,83586772;3529416904,thru,,,,NBT,"LINESTRING (-111.8882268 40.7497976, -111.8881494 40.7519536, -111.8882455 40.754114)"
963,200,3641553403,,295,1,,297,1,,1,83659827,83551101,thru,,,,SBT,"LINESTRING (-111.8853622 40.7472286, -111.8853634 40.7468444, -111.8853646 40.7464643)"
964,200,3641553403,,295,1,,543,1,,1,83659827,3641553405,right,,,,SBR,"LINESTRING (-111.8853622 40.7472286, -111.8853634 40.7468444, -111.8881412 40.7468629)"
965,200,3641553403,,298,1,,296,1,,1,83551101,83659827,thru,,,,NBT,"LINESTRING (-111.8853646 40.7464643, -111.8853634 40.7468444, -111.8853622 40.7472286)"
966,200,3641553403,,298,1,,543,1,,1,83551101,3641553405,left,,,,NBL,"LINESTRING (-111.8853646 40.7464643, -111.8853634 40.7468444, -111.8881412 40.7468629)"
967,200,3641553403,,542,1,,296,1,,1,3641553405,83659827,left,,,,EBL,"LINESTRING (-111.8881412 40.7468629, -111.8853634 40.7468444, -111.8853622 40.7472286)"
968,200,3641553403,,542,1,,297,1,,1,3641553405,83551101,right,,,,EBR,"LINESTRING (-111.8881412 40.7468629, -111.8853634 40.7468444, -111.8853646 40.7464643)"
969,209,6867354551,,110,1,,188,1,,1,83624787,83553427,right,,,,SBR,"LINESTRING (-111.8895497 40.7254565, -111.8893636 40.7238076, -111.8911081 40.723823)"
970,209,6867354551,,110,1,,189,1,,1,83624787,5864352815,left,,,,SBL,"LINESTRING (-111.8895497 40.7254565, -111.8893636 40.7238076, -111.8885662 40.7238045)"
971,209,6867354551,,187,1,,111,1,,1,83553427,83624787,left,,,,EBL,"LINESTRING (-111.8911081 40.723823, -111.8893636 40.7238076, -111.8895497 40.7254565)"
972,209,6867354551,,187,1,,189,1,,1,83553427,5864352815,thru,,,,EBT,"LINESTRING (-111.8911081 40.723823, -111.8893636 40.7238076, -111.8885662 40.7238045)"
973,209,6867354551,,190,1,,111,1,,1,5864352815,83624787,right,,,,WBR,"LINESTRING (-111.8885662 40.7238045, -111.8893636 40.7238076, -111.8895497 40.7254565)"
974,209,6867354551,,190,1,,188,1,,1,5864352815,83553427,thru,,,,WBT,"LINESTRING (-111.8885662 40.7238045, -111.8893636 40.7238076, -111.8911081 40.723823)"
975,211,7070738043,,301,1,,303,1,,1,83551129,83659840,thru,,,,SBT,"LINESTRING (-111.8853648 40.7460666, -111.8853651 40.7456022, -111.8853652 40.7453903)"
976,211,7070738043,,301,1,,596,1,,1,83551129,7070738042,left,,,,SBL,"LINESTRING (-111.8853648 40.7460666, -111.8853651 40.7456022, -111.8839569 40.7456007)"
977,211,7070738043,,304,1,,302,1,,1,83659840,83551129,thru,,,,NBT,"LINESTRING (-111.8853652 40.7453903, -111.8853651 40.7456022, -111.8853648 40.7460666)"
978,211,7070738043,,304,1,,596,1,,1,83659840,7070738042,right,,,,NBR,"LINESTRING (-111.8853652 40.7453903, -111.8853651 40.7456022, -111.8839569 40.7456007)"
979,211,7070738043,,595,1,,302,1,,1,7070738042,83551129,right,,,,WBR,"LINESTRING (-111.8839569 40.7456007, -111.8853651 40.7456022, -111.8853648 40.7460666)"
980,211,7070738043,,595,1,,303,1,,1,7070738042,83659840,left,,,,WBL,"LINESTRING (-111.8839569 40.7456007, -111.8853651 40.7456022, -111.8853652 40.7453903)"
981,213,7663778914,,466,3,,467,3,,1,83548119,83604146,thru,,,,SBT,"LINESTRING (-111.8883125 40.7448553, -111.8883146 40.7437636, -111.8883147 40.7436901)"
982,213,7663778914,,466,1,2,605,1,2,2,83548119,7663778915,left,,,,SBL,"LINESTRING (-111.8883125 40.7448553, -111.8883146 40.7437636, -111.8881257 40.7437636)"
983,214,7663778915,,525,1,3,526,1,3,3,3529416885,3529416886,thru,,,,NBT,"LINESTRING (-111.8881252 40.7436868, -111.8881257 40.7437636, -111.8881297 40.7443567)"
984,214,7663778915,,605,1,3,526,1,3,3,7663778914,3529416886,left,,,,EBL,"LINESTRING (-111.8883146 40.7437636, -111.8881257 40.7437636, -111.8881297 40.7443567)"
985,215,8236307293,,627,1,2,620,1,2,2,,83621480,thru,,,,NBT,"LINESTRING (-111.8881553 40.7231, -111.8881541 40.7233288, -111.8883375 40.723804)"
986,215,8236307293,,627,3,,628,3,,1,,3529416849,thru,,,,NBT,"LINESTRING (-111.8881553 40.7231, -111.8881541 40.7233288, -111.8881539 40.7236261)"
987,216,8290644878,,618,1,2,626,1,2,2,6318914776,,thru,,,,SBT,"LINESTRING (-111.8883395 40.7234371, -111.8883408 40.7231194, -111.8883208 40.7231)"
988,216,8290644878,,618,3,,629,3,,1,6318914776,,thru,,,,SBT,"LINESTRING (-111.8883395 40.7234371, -111.8883408 40.7231194, -111.888341 40.7231)"
989,274,83542107;3529416869,,381,2,,382,3,,1,83621471,83621473;3529416867,thru,,,signal,SBT,"LINESTRING (-111.8883288 40.7351375, -111.8882461 40.7335338, -111.8882285 40.7314634)"
990,274,83542107;3529416869,,381,3,,477,2,,1,83621471,2175883099,right,,,signal,SBR,"LINESTRING (-111.8883288 40.7351375, -111.8882461 40.7335338, -111.8889866 40.7335144)"
991,274,83542107;3529416869,,381,3,,524,3,,1,83621471,3529416871,uturn,,,signal,SBU,"LINESTRING (-111.8883288 40.7351375, -111.8882461 40.7335338, -111.8881333 40.7351514)"
992,274,83542107;3529416869,,381,1,,599,1,,1,83621471,2175883100,left,,,signal,SBL,"LINESTRING (-111.8883288 40.7351375, -111.8882461 40.7335338, -111.8874457 40.7335316)"
993,274,83542107;3529416869,,476,2,,382,3,,1,2175883099,83621473;3529416867,right,,,signal,EBR,"LINESTRING (-111.8889866 40.7335144, -111.8882461 40.7335338, -111.8882285 40.7314634)"
994,274,83542107;3529416869,,476,1,,524,1,,1,2175883099,3529416871,left,,,signal,EBL,"LINESTRING (-111.8889866 40.7335144, -111.8882461 40.7335338, -111.8881333 40.7351514)"
995,274,83542107;3529416869,,476,2,,599,2,,1,2175883099,2175883100,thru,,,signal,EBT,"LINESTRING (-111.8889866 40.7335144, -111.8882461 40.7335338, -111.8874457 40.7335316)"
996,274,83542107;3529416869,,523,1,,477,1,,1,83621473;3529416867,2175883099,left,,,signal,NBL,"LINESTRING (-111.8882285 40.7314634, -111.8882461 40.7335338, -111.8889866 40.7335144)"
997,274,83542107;3529416869,,523,2,,524,3,,1,83621473;3529416867,3529416871,thru,,,signal,NBT,"LINESTRING (-111.8882285 40.7314634, -111.8882461 40.7335338, -111.8881333 40.7351514)"
998,274,83542107;3529416869,,523,3,,599,2,,1,83621473;3529416867,2175883100,right,,,signal,NBR,"LINESTRING (-111.8882285 40.7314634, -111.8882461 40.7335338, -111.8874457 40.7335316)"
999,274,83542107;3529416869,,600,1,,382,1,,1,2175883100,83621473;3529416867,left,,,signal,WBL,"LINESTRING (-111.8874457 40.7335316, -111.8882461 40.7335338, -111.8882285 40.7314634)"
1000,274,83542107;3529416869,,600,2,,477,2,,1,2175883100,2175883099,thru,,,signal,WBT,"LINESTRING (-111.8874457 40.7335316, -111.8882461 40.7335338, -111.8889866 40.7335144)"
1001,274,83542107;3529416869,,600,2,,524,3,,1,2175883100,3529416871,right,,,signal,WBR,"LINESTRING (-111.8874457 40.7335316, -111.8882461 40.7335338, -111.8881333 40.7351514)"
1002,275,83547443;3529416913,,582,2,,357,4,,1,,1223826175;1223826229,right,,,signal,SBR,"LINESTRING (-111.8883428 40.7597, -111.8882508 40.7584687, -111.8910959 40.7584825)"
1003,275,83547443;3529416913,,582,1,,363,1,,1,,83621461;3529416908,thru,,,signal,SBT,"LINESTRING (-111.8883428 40.7597, -111.8882508 40.7584687, -111.8882281 40.7563001)"
1004,275,83547443;3529416913,,582,3,,580,3,,1,,,uturn,,,signal,SBU,"LINESTRING (-111.8883428 40.7597, -111.8882508 40.7584687, -111.8881567 40.7597)"
1005,275,83547443;3529416913,,579,2,,357,4,,1,6412715783,1223826175;1223826229,left,,,signal,NBL,"LINESTRING (-111.8881519 40.7583001, -111.8882508 40.7584687, -111.8910959 40.7584825)"
1006,275,83547443;3529416913,,579,1,,363,1,,1,6412715783,83621461;3529416908,uturn,,,signal,NBU,"LINESTRING (-111.8881519 40.7583001, -111.8882508 40.7584687, -111.8882281 40.7563001)"
1007,275,83547443;3529416913,,579,3,,580,3,,1,6412715783,,thru,,,signal,NBT,"LINESTRING (-111.8881519 40.7583001, -111.8882508 40.7584687, -111.8881567 40.7597)"
1008,275,83547443;3529416913,,607,2,,357,4,,1,83547445,1223826175;1223826229,thru,,,signal,WBT,"LINESTRING (-111.8853472 40.7584578, -111.8882508 40.7584687, -111.8910959 40.7584825)"
1009,275,83547443;3529416913,,607,1,,363,1,,1,83547445,83621461;3529416908,left,,,signal,WBL,"LINESTRING (-111.8853472 40.7584578, -111.8882508 40.7584687, -111.8882281 40.7563001)"
1010,275,83547443;3529416913,,607,3,,580,3,,1,83547445,,right,,,signal,WBR,"LINESTRING (-111.8853472 40.7584578, -111.8882508 40.7584687, -111.8881567 40.7597)"
1011,276,83569586;3529416879,,24,2,,412,3,,1,83569584,83620819,right,,,signal,EBR,"LINESTRING (-111.8896484 40.7415858, -111.888216 40.7415871, -111.888302 40.7383552)"
1012,276,83569586;3529416879,,24,2,,455,1,,1,83569584,83569590,thru,,,signal,EBT,"LINESTRING (-111.8896484 40.7415858, -111.888216 40.7415871, -111.8867378 40.741606)"
1013,276,83569586;3529416879,,24,1,,530,1,,1,83569584,3529416881,left,,,signal,EBL,"LINESTRING (-111.8896484 40.7415858, -111.888216 40.7415871, -111.8881502 40.7429216)"
1014,276,83569586;3529416879,,510,3,,25,2,,1,83587099,83569584,right,,,signal,SBR,"LINESTRING (-111.8883245 40.7429139, -111.888216 40.7415871, -111.8896484 40.7415858)"
1015,276,83569586;3529416879,,510,2,,412,3,,1,83587099,83620819,thru,,,signal,SBT,"LINESTRING (-111.8883245 40.7429139, -111.888216 40.7415871, -111.888302 40.7383552)"
1016,276,83569586;3529416879,,510,1,,455,1,,1,83587099,83569590,left,,,signal,SBL,"LINESTRING (-111.8883245 40.7429139, -111.888216 40.7415871, -111.8867378 40.741606)"
1017,276,83569586;3529416879,,510,3,,530,3,,1,83587099,3529416881,uturn,,,signal,SBU,"LINESTRING (-111.8883245 40.7429139, -111.888216 40.7415871, -111.8881502 40.7429216)"
1018,276,83569586;3529416879,,456,1,,25,2,,1,83569590,83569584,thru,,,signal,WBT,"LINESTRING (-111.8867378 40.741606, -111.888216 40.7415871, -111.8896484 40.7415858)"
1019,276,83569586;3529416879,,456,1,,412,1,,1,83569590,83620819,left,,,signal,WBL,"LINESTRING (-111.8867378 40.741606, -111.888216 40.7415871, -111.888302 40.7383552)"
1020,276,83569586;3529416879,,456,1,,530,3,,1,83569590,3529416881,right,,,signal,WBR,"LINESTRING (-111.8867378 40.741606, -111.888216 40.7415871, -111.8881502 40.7429216)"
1021,276,83569586;3529416879,,539,1,,25,1,,1,3529416876,83569584,left,,,signal,NBL,"LINESTRING (-111.8881218 40.7383584, -111.888216 40.7415871, -111.8896484 40.7415858)"
1022,276,83569586;3529416879,,539,3,,412,3,,1,3529416876,83620819,uturn,,,signal,NBU,"LINESTRING (-111.8881218 40.7383584, -111.888216 40.7415871, -111.888302 40.7383552)"
1023,276,83569586;3529416879,,539,3,,455,1,,1,3529416876,83569590,right,,,signal,NBR,"LINESTRING (-111.8881218 40.7383584, -111.888216 40.7415871, -111.8867378 40.741606)"
1024,276,83569586;3529416879,,539,2,,530,3,,1,3529416876,3529416881,thru,,,signal,NBT,"LINESTRING (-111.8881218 40.7383584, -111.888216 40.7415871, -111.8881502 40.7429216)"
1025,277,83586772;3529416904,,40,1,,395,3,,1,1223826110,83600846,right,,,signal,EBR,"LINESTRING (-111.8904956 40.7541265, -111.8882455 40.754114, -111.8883307 40.7519562)"
1026,277,83586772;3529416904,,40,1,,366,1,,1,1223826110,83586775,thru,,,signal,EBT,"LINESTRING (-111.8904956 40.7541265, -111.8882455 40.754114, -111.885351 40.7541174)"
1027,277,83586772;3529416904,,40,1,,534,1,,1,1223826110,83621461;3529416908,left,,,signal,EBL,"LINESTRING (-111.8904956 40.7541265, -111.8882455 40.754114, -111.8882281 40.7563001)"
1028,277,83586772;3529416904,,397,3,,41,1,,1,7199385282,1223826110,right,,,signal,SBR,"LINESTRING (-111.8883044 40.7551625, -111.8882455 40.754114, -111.8904956 40.7541265)"
1029,277,83586772;3529416904,,397,2,,395,3,,1,7199385282,83600846,thru,,,signal,SBT,"LINESTRING (-111.8883044 40.7551625, -111.8882455 40.754114, -111.8883307 40.7519562)"
1030,277,83586772;3529416904,,397,1,,366,1,,1,7199385282,83586775,left,,,signal,SBL,"LINESTRING (-111.8883044 40.7551625, -111.8882455 40.754114, -111.885351 40.7541174)"
1031,277,83586772;3529416904,,397,3,,534,3,,1,7199385282,83621461;3529416908,uturn,,,signal,SBU,"LINESTRING (-111.8883044 40.7551625, -111.8882455 40.754114, -111.8882281 40.7563001)"
1032,277,83586772;3529416904,,367,1,,41,1,,1,83586775,1223826110,thru,,,signal,WBT,"LINESTRING (-111.885351 40.7541174, -111.8882455 40.754114, -111.8904956 40.7541265)"
1033,277,83586772;3529416904,,367,1,,395,1,,1,83586775,83600846,left,,,signal,WBL,"LINESTRING (-111.885351 40.7541174, -111.8882455 40.754114, -111.8883307 40.7519562)"
1034,277,83586772;3529416904,,367,1,,534,3,,1,83586775,83621461;3529416908,right,,,signal,WBR,"LINESTRING (-111.885351 40.7541174, -111.8882455 40.754114, -111.8882281 40.7563001)"
1035,277,83586772;3529416904,,533,2,,41,1,,1,3529416902,1223826110,left,,,signal,NBL,"LINESTRING (-111.8881494 40.7519536, -111.8882455 40.754114, -111.8904956 40.7541265)"
1036,277,83586772;3529416904,,533,1,,395,1,,1,3529416902,83600846,uturn,,,signal,NBU,"LINESTRING (-111.8881494 40.7519536, -111.8882455 40.754114, -111.8883307 40.7519562)"
1037,277,83586772;3529416904,,533,3,,366,1,,1,3529416902,83586775,right,,,signal,NBR,"LINESTRING (-111.8881494 40.7519536, -111.8882455 40.754114, -111.885351 40.7541174)"
1038,277,83586772;3529416904,,533,3,,534,3,,1,3529416902,83621461;3529416908,thru,,,signal,NBT,"LINESTRING (-111.8881494 40.7519536, -111.8882455 40.754114, -111.8882281 40.7563001)"
1039,278,83621461;3529416908,,363,3,,396,3,,1,83547443;3529416913,7199385282,thru,,,signal,SBT,"LINESTRING (-111.8882508 40.7584687, -111.8882281 40.7563001, -111.8883044 40.7551625)"
1040,278,83621461;3529416908,,363,2,,358,4,,1,83547443;3529416913,83659817,left,,,signal,SBL,"LINESTRING (-111.8882508 40.7584687, -111.8882281 40.7563001, -111.8853711 40.7562993)"
1041,278,83621461;3529416908,,363,1,,519,1,,1,83547443;3529416913,6412715783,uturn,,,signal,SBU,"LINESTRING (-111.8882508 40.7584687, -111.8882281 40.7563001, -111.8881519 40.7583001)"
1042,278,83621461;3529416908,,435,4,,396,3,,1,1223826118;1223826198,7199385282,right,,,signal,EBR,"LINESTRING (-111.8910934 40.7562996, -111.8882281 40.7563001, -111.8883044 40.7551625)"
1043,278,83621461;3529416908,,435,2,3,358,3,4,2,1223826118;1223826198,83659817,thru,,,signal,EBT,"LINESTRING (-111.8910934 40.7562996, -111.8882281 40.7563001, -111.8853711 40.7562993)"
1044,278,83621461;3529416908,,435,1,,519,1,,1,1223826118;1223826198,6412715783,left,,,signal,EBL,"LINESTRING (-111.8910934 40.7562996, -111.8882281 40.7563001, -111.8881519 40.7583001)"
1045,278,83621461;3529416908,,534,3,,396,3,,1,83586772;3529416904,7199385282,uturn,,,signal,NBU,"LINESTRING (-111.8882455 40.754114, -111.8882281 40.7563001, -111.8883044 40.7551625)"
1046,278,83621461;3529416908,,534,2,,358,4,,1,83586772;3529416904,83659817,right,,,signal,NBR,"LINESTRING (-111.8882455 40.754114, -111.8882281 40.7563001, -111.8853711 40.7562993)"
1047,278,83621461;3529416908,,534,1,,519,1,,1,83586772;3529416904,6412715783,thru,,,signal,NBT,"LINESTRING (-111.8882455 40.754114, -111.8882281 40.7563001, -111.8881519 40.7583001)"
1048,279,83621465;3529416898,,181,2,,463,3,,1,83553455,83595721,right,,,signal,EBR,"LINESTRING (-111.8910574 40.7497791, -111.8882268 40.7497976, -111.8883178 40.7480212)"
1049,279,83621465;3529416898,,181,2,,417,1,,1,83553455,83657386,thru,,,signal,EBT,"LINESTRING (-111.8910574 40.7497791, -111.8882268 40.7497976, -111.8867935 40.7497979)"
1050,279,83621465;3529416898,,181,1,,536,1,,1,83553455,3529416902,left,,,signal,EBL,"LINESTRING (-111.8910574 40.7497791, -111.8882268 40.7497976, -111.8881494 40.7519536)"
1051,279,83621465;3529416898,,394,3,,182,2,,1,3639945725,83553455,right,,,signal,SBR,"LINESTRING (-111.8883197 40.750431, -111.8882268 40.7497976, -111.8910574 40.7497791)"
1052,279,83621465;3529416898,,394,3,,463,3,,1,3639945725,83595721,thru,,,signal,SBT,"LINESTRING (-111.8883197 40.750431, -111.8882268 40.7497976, -111.8883178 40.7480212)"
1053,279,83621465;3529416898,,394,2,,417,1,,1,3639945725,83657386,left,,,signal,SBL,"LINESTRING (-111.8883197 40.750431, -111.8882268 40.7497976, -111.8867935 40.7497979)"
1054,279,83621465;3529416898,,394,1,,536,1,,1,3639945725,3529416902,uturn,,,signal,SBU,"LINESTRING (-111.8883197 40.750431, -111.8882268 40.7497976, -111.8881494 40.7519536)"
1055,279,83621465;3529416898,,418,1,,182,2,,1,83657386,83553455,thru,,,signal,WBT,"LINESTRING (-111.8867935 40.7497979, -111.8882268 40.7497976, -111.8910574 40.7497791)"
1056,279,83621465;3529416898,,418,1,,463,1,,1,83657386,83595721,left,,,signal,WBL,"LINESTRING (-111.8867935 40.7497979, -111.8882268 40.7497976, -111.8883178 40.7480212)"
1057,279,83621465;3529416898,,418,1,,536,3,,1,83657386,3529416902,right,,,signal,WBR,"LINESTRING (-111.8867935 40.7497979, -111.8882268 40.7497976, -111.8881494 40.7519536)"
1058,279,83621465;3529416898,,578,2,,182,2,,1,3529416894,83553455,left,,,signal,NBL,"LINESTRING (-111.8881289 40.7480532, -111.8882268 40.7497976, -111.8910574 40.7497791)"
1059,279,83621465;3529416898,,578,1,,463,1,,1,3529416894,83595721,uturn,,,signal,NBU,"LINESTRING (-111.8881289 40.7480532, -111.8882268 40.7497976, -111.8883178 40.7480212)"
1060,279,83621465;3529416898,,578,3,,417,1,,1,3529416894,83657386,right,,,signal,NBR,"LINESTRING (-111.8881289 40.7480532, -111.8882268 40.7497976, -111.8867935 40.7497979)"
1061,279,83621465;3529416898,,578,3,,536,3,,1,3529416894,3529416902,thru,,,signal,NBT,"LINESTRING (-111.8881289 40.7480532, -111.8882268 40.7497976, -111.8881494 40.7519536)"
1062,280,83621469;3529416874,,231,1,,414,3,,1,83624761,3529416872,right,,,signal,EBR,"LINESTRING (-111.8896253 40.736771, -111.8882175 40.7367835, -111.8883219 40.7355798)"
1063,280,83621469;3529416874,,231,1,,496,1,,1,83624761,83657377,thru,,,signal,EBT,"LINESTRING (-111.8896253 40.736771, -111.8882175 40.7367835, -111.8867479 40.7367859)"
1064,280,83621469;3529416874,,231,1,,538,1,,1,83624761,3529416876,left,,,signal,EBL,"LINESTRING (-111.8896253 40.736771, -111.8882175 40.7367835, -111.8881218 40.7383584)"
1065,280,83621469;3529416874,,413,3,,232,1,,1,83620819,83624761,right,,,signal,SBR,"LINESTRING (-111.888302 40.7383552, -111.8882175 40.7367835, -111.8896253 40.736771)"
1066,280,83621469;3529416874,,413,2,,414,3,,1,83620819,3529416872,thru,,,signal,SBT,"LINESTRING (-111.888302 40.7383552, -111.8882175 40.7367835, -111.8883219 40.7355798)"
1067,280,83621469;3529416874,,413,1,,496,1,,1,83620819,83657377,left,,,signal,SBL,"LINESTRING (-111.888302 40.7383552, -111.8882175 40.7367835, -111.8867479 40.7367859)"
1068,280,83621469;3529416874,,413,3,,538,3,,1,83620819,3529416876,uturn,,,signal,SBU,"LINESTRING (-111.888302 40.7383552, -111.8882175 40.7367835, -111.8881218 40.7383584)"
1069,280,83621469;3529416874,,497,1,,232,1,,1,83657377,83624761,thru,,,signal,WBT,"LINESTRING (-111.8867479 40.7367859, -111.8882175 40.7367835, -111.8896253 40.736771)"
1070,280,83621469;3529416874,,497,1,,414,1,,1,83657377,3529416872,left,,,signal,WBL,"LINESTRING (-111.8867479 40.7367859, -111.8882175 40.7367835, -111.8883219 40.7355798)"
1071,280,83621469;3529416874,,497,1,,538,3,,1,83657377,3529416876,right,,,signal,WBR,"LINESTRING (-111.8867479 40.7367859, -111.8882175 40.7367835, -111.8881218 40.7383584)"
1072,280,83621469;3529416874,,537,2,,232,1,,1,83621470,83624761,left,,,signal,NBL,"LINESTRING (-111.8881237 40.7355798, -111.8882175 40.7367835, -111.8896253 40.736771)"
1073,280,83621469;3529416874,,537,1,,414,1,,1,83621470,3529416872,uturn,,,signal,NBU,"LINESTRING (-111.8881237 40.7355798, -111.8882175 40.7367835, -111.8883219 40.7355798)"
1074,280,83621469;3529416874,,537,3,,496,1,,1,83621470,83657377,right,,,signal,NBR,"LINESTRING (-111.8881237 40.7355798, -111.8882175 40.7367835, -111.8867479 40.7367859)"
1075,280,83621469;3529416874,,537,3,,538,3,,1,83621470,3529416876,thru,,,signal,NBT,"LINESTRING (-111.8881237 40.7355798, -111.8882175 40.7367835, -111.8881218 40.7383584)"
1076,281,83621473;3529416867,,167,1,,383,3,,1,83553440,83621475;3529416861,right,,,signal,EBR,"LINESTRING (-111.8911002 40.7314333, -111.8882285 40.7314634, -111.8882212 40.7286896)"
1077,281,83621473;3529416867,,167,1,,171,1,,1,83553440,83659771,thru,,,signal,EBT,"LINESTRING (-111.8911002 40.7314333, -111.8882285 40.7314634, -111.8854321 40.7314851)"
1078,281,83621473;3529416867,,167,1,,523,1,,1,83553440,83542107;3529416869,left,,,signal,EBL,"LINESTRING (-111.8911002 40.7314333, -111.8882285 40.7314634, -111.8882461 40.7335338)"
1079,281,83621473;3529416867,,382,3,,168,1,,1,83542107;3529416869,83553440,right,,,signal,SBR,"LINESTRING (-111.8882461 40.7335338, -111.8882285 40.7314634, -111.8911002 40.7314333)"
1080,281,83621473;3529416867,,382,2,,383,3,,1,83542107;3529416869,83621475;3529416861,thru,,,signal,SBT,"LINESTRING (-111.8882461 40.7335338, -111.8882285 40.7314634, -111.8882212 40.7286896)"
1081,281,83621473;3529416867,,382,1,,171,1,,1,83542107;3529416869,83659771,left,,,signal,SBL,"LINESTRING (-111.8882461 40.7335338, -111.8882285 40.7314634, -111.8854321 40.7314851)"
1082,281,83621473;3529416867,,172,1,,168,1,,1,83659771,83553440,thru,,,signal,WBT,"LINESTRING (-111.8854321 40.7314851, -111.8882285 40.7314634, -111.8911002 40.7314333)"
1083,281,83621473;3529416867,,172,1,,383,1,,1,83659771,83621475;3529416861,left,,,signal,WBL,"LINESTRING (-111.8854321 40.7314851, -111.8882285 40.7314634, -111.8882212 40.7286896)"
1084,281,83621473;3529416867,,172,1,,523,3,,1,83659771,83542107;3529416869,right,,,signal,WBR,"LINESTRING (-111.8854321 40.7314851, -111.8882285 40.7314634, -111.8882461 40.7335338)"
1085,281,83621473;3529416867,,522,1,,168,1,,1,3529416866,83553440,left,,,signal,NBL,"LINESTRING (-111.8881332 40.7306854, -111.8882285 40.7314634, -111.8911002 40.7314333)"
1086,281,83621473;3529416867,,522,3,,383,3,,1,3529416866,83621475;3529416861,uturn,,,signal,NBU,"LINESTRING (-111.8881332 40.7306854, -111.8882285 40.7314634, -111.8882212 40.7286896)"
1087,281,83621473;3529416867,,522,3,,171,1,,1,3529416866,83659771,right,,,signal,NBR,"LINESTRING (-111.8881332 40.7306854, -111.8882285 40.7314634, -111.8854321 40.7314851)"
1088,281,83621473;3529416867,,522,2,,523,3,,1,3529416866,83542107;3529416869,thru,,,signal,NBT,"LINESTRING (-111.8881332 40.7306854, -111.8882285 40.7314634, -111.8882461 40.7335338)"
1089,282,83621475;3529416861,,383,2,,346,3,,1,83621473;3529416867,83621477,thru,,,signal,SBT,"LINESTRING (-111.8882285 40.7314634, -111.8882212 40.7286896, -111.8883375 40.7261157)"
1090,282,83621475;3529416861,,383,1,,197,1,,1,83621473;3529416867,83657394,left,,,signal,SBL,"LINESTRING (-111.8882285 40.7314634, -111.8882212 40.7286896, -111.8868594 40.7287024)"
1091,282,83621475;3529416861,,383,3,,520,3,,1,83621473;3529416867,3529416865,uturn,,,signal,SBU,"LINESTRING (-111.8882285 40.7314634, -111.8882212 40.7286896, -111.888141 40.7302554)"
1092,282,83621475;3529416861,,198,1,,346,1,,1,83657394,83621477,left,,,signal,WBL,"LINESTRING (-111.8868594 40.7287024, -111.8882212 40.7286896, -111.8883375 40.7261157)"
1093,282,83621475;3529416861,,198,1,,520,3,,1,83657394,3529416865,right,,,signal,WBR,"LINESTRING (-111.8868594 40.7287024, -111.8882212 40.7286896, -111.888141 40.7302554)"
1094,282,83621475;3529416861,,535,3,,346,3,,1,3529416855,83621477,uturn,,,signal,NBU,"LINESTRING (-111.8881419 40.7261177, -111.8882212 40.7286896, -111.8883375 40.7261157)"
1095,282,83621475;3529416861,,535,2,,197,1,,1,3529416855,83657394,right,,,signal,NBR,"LINESTRING (-111.8881419 40.7261177, -111.8882212 40.7286896, -111.8868594 40.7287024)"
1096,282,83621475;3529416861,,535,1,,520,1,,1,3529416855,3529416865,thru,,,signal,NBT,"LINESTRING (-111.8881419 40.7261177, -111.8882212 40.7286896, -111.888141 40.7302554)"
1097,283,83621478;3529416854,,275,2,,321,3,,1,83621477,83621480,thru,,,signal,SBT,"LINESTRING (-111.8883375 40.7261157, -111.8882509 40.725467, -111.8883375 40.723804)"
1098,283,83621478;3529416854,,275,3,,362,2,,1,83621477,83624787,right,,,signal,SBR,"LINESTRING (-111.8883375 40.7261157, -111.8882509 40.725467, -111.8895497 40.7254565)"
